#file for arcs using the same infrastructure in the sense that activities (i,j) and (i_bar, j_bar) occupy the same underlying infrastructure
i,j,i_bar,j_bar
BSKR_531_B-6-2-1-arr-right,BSKR_531_B-6-2-1-dep-right,BSKR_531_B-486-1-12-arr-right,BSKR_531_B-486-1-12-dep-right
BSKR_531_B-6-2-1-arr-right,BSKR_531_B-6-2-1-dep-right,BSKR_531_B-6-1-1-arr-right,BSKR_531_B-6-1-1-dep-right
BSKR_531_B-486-1-12-arr-left,BSKR_531_B-486-1-12-dep-left,BSKR_531_B-486-1-12-arr-right,BSKR_531_B-486-1-12-dep-left
BSKR_531_B-486-1-12-arr-left,BSKR_531_B-486-1-12-dep-left,BSKR_531_B-486-1-12-arr-right,BSKR_531_B-486-1-12-dep-right
BSKR_531_B-486-1-12-arr-left,BSKR_531_B-486-1-12-dep-left,BSKR_531_B-6-1-1-arr-right,BSKR_531_B-6-1-1-dep-right
BSKR_531_B-486-1-12-arr-right,BSKR_531_B-486-1-12-dep-left,BSKR_531_B-486-1-12-arr-right,BSKR_531_B-486-1-12-dep-right
BSKR_531_B-486-1-12-arr-right,BSKR_531_B-486-1-12-dep-left,BSKR_531_B-6-1-1-arr-right,BSKR_531_B-6-1-1-dep-right
BSKR_531_B-486-1-12-arr-right,BSKR_531_B-486-1-12-dep-right,BSKR_531_B-6-1-1-arr-right,BSKR_531_B-6-1-1-dep-right
BSGR_601_B-6-1-1-arr-right,BSGR_601_B-6-1-1-dep-right,BSGR_601_B-6-2-1-arr-right,BSGR_601_B-6-2-1-dep-right
BSGR_601_B-6-1-1-arr-right,BSGR_601_B-6-1-1-dep-right,BSGR_601_B-626-1-12-arr-left,BSGR_601_B-626-1-12-dep-right
BSGR_601_B-6-1-1-arr-right,BSGR_601_B-6-1-1-dep-right,BSGR_601_B-626-1-4-arr-right,BSGR_601_B-626-1-4-dep-right
BSGR_601_B-6-2-1-arr-right,BSGR_601_B-6-2-1-dep-right,BSGR_601_B-626-1-12-arr-left,BSGR_601_B-626-1-12-dep-right
BSGR_601_B-6-2-1-arr-right,BSGR_601_B-6-2-1-dep-right,BSGR_601_B-626-1-4-arr-right,BSGR_601_B-626-1-4-dep-right
BSGR_601_B-626-1-12-arr-left,BSGR_601_B-626-1-12-dep-right,BSGR_601_B-626-1-4-arr-right,BSGR_601_B-626-1-4-dep-right
BIP_611_B-6-2-1-arr-right,BIP_611_B-6-2-1-dep-right,BIP_611_B-7-1-1-arr-left,BIP_611_B-7-1-1-dep-left
BIP_611_B-6-2-1-arr-right,BIP_611_B-6-2-1-dep-right,BIP_611_B-626-1-41-arr-right,BIP_611_B-626-1-41-dep-left
BIP_611_B-6-2-1-arr-right,BIP_611_B-6-2-1-dep-right,BIP_611_B-6-1-1-arr-right,BIP_611_B-6-1-1-dep-right
BIP_611_B-6-2-1-arr-right,BIP_611_B-6-2-1-dep-right,BIP_611_B-7-2-1-arr-left,BIP_611_B-7-2-1-dep-left
BIP_611_B-6-2-1-arr-right,BIP_611_B-6-2-1-dep-right,BIP_611_B-626-1-34-arr-left,BIP_611_B-626-1-34-dep-right
BIP_611_B-6-2-1-arr-right,BIP_611_B-6-2-1-dep-right,BIP_611_B-626-1-23-arr-right,BIP_611_B-626-1-23-dep-left
BIP_611_B-7-1-1-arr-left,BIP_611_B-7-1-1-dep-left,BIP_611_B-626-1-41-arr-right,BIP_611_B-626-1-41-dep-left
BIP_611_B-7-1-1-arr-left,BIP_611_B-7-1-1-dep-left,BIP_611_B-6-1-1-arr-right,BIP_611_B-6-1-1-dep-right
BIP_611_B-7-1-1-arr-left,BIP_611_B-7-1-1-dep-left,BIP_611_B-7-2-1-arr-left,BIP_611_B-7-2-1-dep-left
BIP_611_B-7-1-1-arr-left,BIP_611_B-7-1-1-dep-left,BIP_611_B-626-1-34-arr-left,BIP_611_B-626-1-34-dep-right
BIP_611_B-7-1-1-arr-left,BIP_611_B-7-1-1-dep-left,BIP_611_B-626-1-23-arr-right,BIP_611_B-626-1-23-dep-left
BIP_611_B-626-1-41-arr-right,BIP_611_B-626-1-41-dep-left,BIP_611_B-6-1-1-arr-right,BIP_611_B-6-1-1-dep-right
BIP_611_B-626-1-41-arr-right,BIP_611_B-626-1-41-dep-left,BIP_611_B-7-2-1-arr-left,BIP_611_B-7-2-1-dep-left
BIP_611_B-626-1-41-arr-right,BIP_611_B-626-1-41-dep-left,BIP_611_B-626-1-34-arr-left,BIP_611_B-626-1-34-dep-right
BIP_611_B-626-1-41-arr-right,BIP_611_B-626-1-41-dep-left,BIP_611_B-626-1-23-arr-right,BIP_611_B-626-1-23-dep-left
BIP_611_B-6-1-1-arr-right,BIP_611_B-6-1-1-dep-right,BIP_611_B-7-2-1-arr-left,BIP_611_B-7-2-1-dep-left
BIP_611_B-6-1-1-arr-right,BIP_611_B-6-1-1-dep-right,BIP_611_B-626-1-34-arr-left,BIP_611_B-626-1-34-dep-right
BIP_611_B-6-1-1-arr-right,BIP_611_B-6-1-1-dep-right,BIP_611_B-626-1-23-arr-right,BIP_611_B-626-1-23-dep-left
BIP_611_B-7-2-1-arr-left,BIP_611_B-7-2-1-dep-left,BIP_611_B-626-1-34-arr-left,BIP_611_B-626-1-34-dep-right
BIP_611_B-7-2-1-arr-left,BIP_611_B-7-2-1-dep-left,BIP_611_B-626-1-23-arr-right,BIP_611_B-626-1-23-dep-left
BIP_611_B-626-1-34-arr-left,BIP_611_B-626-1-34-dep-right,BIP_611_B-626-1-23-arr-right,BIP_611_B-626-1-23-dep-left
BSGR_602_B-7-2-1-arr-right,BSGR_602_B-7-2-1-dep-right,BSGR_602_B-626-1-3-arr-right,BSGR_602_B-626-1-3-dep-right
BSGR_602_B-7-2-1-arr-right,BSGR_602_B-7-2-1-dep-right,BSGR_602_B-626-1-12-arr-right,BSGR_602_B-626-1-12-dep-left
BSGR_602_B-7-2-1-arr-right,BSGR_602_B-7-2-1-dep-right,BSGR_602_B-7-1-1-arr-right,BSGR_602_B-7-1-1-dep-right
BSGR_602_B-626-1-3-arr-right,BSGR_602_B-626-1-3-dep-right,BSGR_602_B-626-1-12-arr-right,BSGR_602_B-626-1-12-dep-left
BSGR_602_B-626-1-3-arr-right,BSGR_602_B-626-1-3-dep-right,BSGR_602_B-7-1-1-arr-right,BSGR_602_B-7-1-1-dep-right
BSGR_602_B-626-1-12-arr-right,BSGR_602_B-626-1-12-dep-left,BSGR_602_B-7-1-1-arr-right,BSGR_602_B-7-1-1-dep-right
BSKR_532_B-626-1-3-arr-right,BSKR_532_B-626-1-3-dep-right,BSKR_532_B-486-1-12-arr-left,BSKR_532_B-486-1-12-dep-left
BSKR_532_B-626-1-3-arr-right,BSKR_532_B-626-1-3-dep-right,BSKR_532_B-7-1-1-arr-right,BSKR_532_B-7-1-1-dep-right
BSKR_532_B-626-1-3-arr-right,BSKR_532_B-626-1-3-dep-right,BSKR_532_B-486-1-12-arr-right,BSKR_532_B-486-1-12-dep-right
BSKR_532_B-626-1-3-arr-right,BSKR_532_B-626-1-3-dep-right,BSKR_532_B-486-1-12-arr-left,BSKR_532_B-486-1-12-dep-right
BSKR_532_B-626-1-3-arr-right,BSKR_532_B-626-1-3-dep-right,BSKR_532_B-7-2-1-arr-right,BSKR_532_B-7-2-1-dep-right
BSKR_532_B-486-1-12-arr-left,BSKR_532_B-486-1-12-dep-left,BSKR_532_B-7-1-1-arr-right,BSKR_532_B-7-1-1-dep-right
BSKR_532_B-486-1-12-arr-left,BSKR_532_B-486-1-12-dep-left,BSKR_532_B-486-1-12-arr-right,BSKR_532_B-486-1-12-dep-right
BSKR_532_B-486-1-12-arr-left,BSKR_532_B-486-1-12-dep-left,BSKR_532_B-486-1-12-arr-left,BSKR_532_B-486-1-12-dep-right
BSKR_532_B-486-1-12-arr-left,BSKR_532_B-486-1-12-dep-left,BSKR_532_B-7-2-1-arr-right,BSKR_532_B-7-2-1-dep-right
BSKR_532_B-7-1-1-arr-right,BSKR_532_B-7-1-1-dep-right,BSKR_532_B-486-1-12-arr-right,BSKR_532_B-486-1-12-dep-right
BSKR_532_B-7-1-1-arr-right,BSKR_532_B-7-1-1-dep-right,BSKR_532_B-486-1-12-arr-left,BSKR_532_B-486-1-12-dep-right
BSKR_532_B-7-1-1-arr-right,BSKR_532_B-7-1-1-dep-right,BSKR_532_B-7-2-1-arr-right,BSKR_532_B-7-2-1-dep-right
BSKR_532_B-486-1-12-arr-right,BSKR_532_B-486-1-12-dep-right,BSKR_532_B-486-1-12-arr-left,BSKR_532_B-486-1-12-dep-right
BSKR_532_B-486-1-12-arr-right,BSKR_532_B-486-1-12-dep-right,BSKR_532_B-7-2-1-arr-right,BSKR_532_B-7-2-1-dep-right
BSKR_532_B-486-1-12-arr-left,BSKR_532_B-486-1-12-dep-right,BSKR_532_B-7-2-1-arr-right,BSKR_532_B-7-2-1-dep-right
BTHF_512_B-626-1-3-arr-right,BTHF_512_B-626-1-3-dep-right,BTHF_512_B-7-2-1-arr-right,BTHF_512_B-7-2-1-dep-right
BTHF_512_B-626-1-3-arr-right,BTHF_512_B-626-1-3-dep-right,BTHF_512_B-489-1-12-arr-right,BTHF_512_B-489-1-12-dep-right
BTHF_512_B-626-1-3-arr-right,BTHF_512_B-626-1-3-dep-right,BTHF_512_B-489-1-12-arr-left,BTHF_512_B-489-1-12-dep-right
BTHF_512_B-626-1-3-arr-right,BTHF_512_B-626-1-3-dep-right,BTHF_512_B-489-1-12-arr-left,BTHF_512_B-489-1-12-dep-left
BTHF_512_B-626-1-3-arr-right,BTHF_512_B-626-1-3-dep-right,BTHF_512_B-486-1-2-arr-right,BTHF_512_B-486-1-2-dep-right
BTHF_512_B-626-1-3-arr-right,BTHF_512_B-626-1-3-dep-right,BTHF_512_B-7-1-1-arr-right,BTHF_512_B-7-1-1-dep-right
BTHF_512_B-7-2-1-arr-right,BTHF_512_B-7-2-1-dep-right,BTHF_512_B-489-1-12-arr-right,BTHF_512_B-489-1-12-dep-right
BTHF_512_B-7-2-1-arr-right,BTHF_512_B-7-2-1-dep-right,BTHF_512_B-489-1-12-arr-left,BTHF_512_B-489-1-12-dep-right
BTHF_512_B-7-2-1-arr-right,BTHF_512_B-7-2-1-dep-right,BTHF_512_B-489-1-12-arr-left,BTHF_512_B-489-1-12-dep-left
BTHF_512_B-7-2-1-arr-right,BTHF_512_B-7-2-1-dep-right,BTHF_512_B-486-1-2-arr-right,BTHF_512_B-486-1-2-dep-right
BTHF_512_B-7-2-1-arr-right,BTHF_512_B-7-2-1-dep-right,BTHF_512_B-7-1-1-arr-right,BTHF_512_B-7-1-1-dep-right
BTHF_512_B-489-1-12-arr-right,BTHF_512_B-489-1-12-dep-right,BTHF_512_B-489-1-12-arr-left,BTHF_512_B-489-1-12-dep-right
BTHF_512_B-489-1-12-arr-right,BTHF_512_B-489-1-12-dep-right,BTHF_512_B-489-1-12-arr-left,BTHF_512_B-489-1-12-dep-left
BTHF_512_B-489-1-12-arr-right,BTHF_512_B-489-1-12-dep-right,BTHF_512_B-486-1-2-arr-right,BTHF_512_B-486-1-2-dep-right
BTHF_512_B-489-1-12-arr-right,BTHF_512_B-489-1-12-dep-right,BTHF_512_B-7-1-1-arr-right,BTHF_512_B-7-1-1-dep-right
BTHF_512_B-489-1-12-arr-left,BTHF_512_B-489-1-12-dep-right,BTHF_512_B-489-1-12-arr-left,BTHF_512_B-489-1-12-dep-left
BTHF_512_B-489-1-12-arr-left,BTHF_512_B-489-1-12-dep-right,BTHF_512_B-486-1-2-arr-right,BTHF_512_B-486-1-2-dep-right
BTHF_512_B-489-1-12-arr-left,BTHF_512_B-489-1-12-dep-right,BTHF_512_B-7-1-1-arr-right,BTHF_512_B-7-1-1-dep-right
BTHF_512_B-489-1-12-arr-left,BTHF_512_B-489-1-12-dep-left,BTHF_512_B-486-1-2-arr-right,BTHF_512_B-486-1-2-dep-right
BTHF_512_B-489-1-12-arr-left,BTHF_512_B-489-1-12-dep-left,BTHF_512_B-7-1-1-arr-right,BTHF_512_B-7-1-1-dep-right
BTHF_512_B-486-1-2-arr-right,BTHF_512_B-486-1-2-dep-right,BTHF_512_B-7-1-1-arr-right,BTHF_512_B-7-1-1-dep-right
BHER_472_B-489-1-2-arr-right,BHER_472_B-489-1-2-dep-right,BHER_472_B-7-2-1-arr-right,BHER_472_B-7-2-1-dep-right
BHER_472_B-489-1-2-arr-right,BHER_472_B-489-1-2-dep-right,BHER_472_B-7-1-1-arr-right,BHER_472_B-7-1-1-dep-right
BHER_472_B-489-1-2-arr-right,BHER_472_B-489-1-2-dep-right,BHER_472_B-626-1-3-arr-right,BHER_472_B-626-1-3-dep-right
BHER_472_B-489-1-2-arr-right,BHER_472_B-489-1-2-dep-right,BHER_472_B-486-1-2-arr-right,BHER_472_B-486-1-2-dep-right
BHER_472_B-7-2-1-arr-right,BHER_472_B-7-2-1-dep-right,BHER_472_B-7-1-1-arr-right,BHER_472_B-7-1-1-dep-right
BHER_472_B-7-2-1-arr-right,BHER_472_B-7-2-1-dep-right,BHER_472_B-626-1-3-arr-right,BHER_472_B-626-1-3-dep-right
BHER_472_B-7-2-1-arr-right,BHER_472_B-7-2-1-dep-right,BHER_472_B-486-1-2-arr-right,BHER_472_B-486-1-2-dep-right
BHER_472_B-7-1-1-arr-right,BHER_472_B-7-1-1-dep-right,BHER_472_B-626-1-3-arr-right,BHER_472_B-626-1-3-dep-right
BHER_472_B-7-1-1-arr-right,BHER_472_B-7-1-1-dep-right,BHER_472_B-486-1-2-arr-right,BHER_472_B-486-1-2-dep-right
BHER_472_B-626-1-3-arr-right,BHER_472_B-626-1-3-dep-right,BHER_472_B-486-1-2-arr-right,BHER_472_B-486-1-2-dep-right
BNK_462_B-7-1-1-arr-right,BNK_462_B-7-1-1-dep-right,BNK_462_B-486-1-2-arr-right,BNK_462_B-486-1-2-dep-right
BNK_462_B-7-1-1-arr-right,BNK_462_B-7-1-1-dep-right,BNK_462_B-626-1-3-arr-right,BNK_462_B-626-1-3-dep-right
BNK_462_B-7-1-1-arr-right,BNK_462_B-7-1-1-dep-right,BNK_462_B-489-1-2-arr-right,BNK_462_B-489-1-2-dep-right
BNK_462_B-7-1-1-arr-right,BNK_462_B-7-1-1-dep-right,BNK_462_B-7-2-1-arr-right,BNK_462_B-7-2-1-dep-right
BNK_462_B-486-1-2-arr-right,BNK_462_B-486-1-2-dep-right,BNK_462_B-626-1-3-arr-right,BNK_462_B-626-1-3-dep-right
BNK_462_B-486-1-2-arr-right,BNK_462_B-486-1-2-dep-right,BNK_462_B-489-1-2-arr-right,BNK_462_B-489-1-2-dep-right
BNK_462_B-486-1-2-arr-right,BNK_462_B-486-1-2-dep-right,BNK_462_B-7-2-1-arr-right,BNK_462_B-7-2-1-dep-right
BNK_462_B-626-1-3-arr-right,BNK_462_B-626-1-3-dep-right,BNK_462_B-489-1-2-arr-right,BNK_462_B-489-1-2-dep-right
BNK_462_B-626-1-3-arr-right,BNK_462_B-626-1-3-dep-right,BNK_462_B-7-2-1-arr-right,BNK_462_B-7-2-1-dep-right
BNK_462_B-489-1-2-arr-right,BNK_462_B-489-1-2-dep-right,BNK_462_B-7-2-1-arr-right,BNK_462_B-7-2-1-dep-right
BSO_402_B-626-1-3-arr-right,BSO_402_B-626-1-3-dep-right,BSO_402_B-7-2-1-arr-right,BSO_402_B-7-2-1-dep-right
BSO_402_B-626-1-3-arr-right,BSO_402_B-626-1-3-dep-right,BSO_402_B-7-1-1-arr-right,BSO_402_B-7-1-1-dep-right
BSO_402_B-7-2-1-arr-right,BSO_402_B-7-2-1-dep-right,BSO_402_B-7-1-1-arr-right,BSO_402_B-7-1-1-dep-right
BOK_552_B-7-1-1-arr-right,BOK_552_B-7-1-1-dep-right,BOK_552_B-566-1-2-arr-right,BOK_552_B-566-1-2-dep-right
BOK_552_B-7-1-1-arr-right,BOK_552_B-7-1-1-dep-right,BOK_552_B-571-1-1-arr-right,BOK_552_B-571-1-1-dep-right
BOK_552_B-7-1-1-arr-right,BOK_552_B-7-1-1-dep-right,BOK_552_B-7-2-1-arr-right,BOK_552_B-7-2-1-dep-right
BOK_552_B-7-1-1-arr-right,BOK_552_B-7-1-1-dep-right,BOK_552_B-626-1-3-arr-right,BOK_552_B-626-1-3-dep-right
BOK_552_B-566-1-2-arr-right,BOK_552_B-566-1-2-dep-right,BOK_552_B-571-1-1-arr-right,BOK_552_B-571-1-1-dep-right
BOK_552_B-566-1-2-arr-right,BOK_552_B-566-1-2-dep-right,BOK_552_B-7-2-1-arr-right,BOK_552_B-7-2-1-dep-right
BOK_552_B-566-1-2-arr-right,BOK_552_B-566-1-2-dep-right,BOK_552_B-626-1-3-arr-right,BOK_552_B-626-1-3-dep-right
BOK_552_B-571-1-1-arr-right,BOK_552_B-571-1-1-dep-right,BOK_552_B-7-2-1-arr-right,BOK_552_B-7-2-1-dep-right
BOK_552_B-571-1-1-arr-right,BOK_552_B-571-1-1-dep-right,BOK_552_B-626-1-3-arr-right,BOK_552_B-626-1-3-dep-right
BOK_552_B-7-2-1-arr-right,BOK_552_B-7-2-1-dep-right,BOK_552_B-626-1-3-arr-right,BOK_552_B-626-1-3-dep-right
BFA_542_B-566-1-2-arr-right,BFA_542_B-566-1-2-dep-right,BFA_542_B-7-2-1-arr-right,BFA_542_B-7-2-1-dep-right
BFA_542_B-566-1-2-arr-right,BFA_542_B-566-1-2-dep-right,BFA_542_B-626-1-3-arr-right,BFA_542_B-626-1-3-dep-right
BFA_542_B-566-1-2-arr-right,BFA_542_B-566-1-2-dep-right,BFA_542_B-7-1-1-arr-right,BFA_542_B-7-1-1-dep-right
BFA_542_B-566-1-2-arr-right,BFA_542_B-566-1-2-dep-right,BFA_542_B-571-1-1-arr-right,BFA_542_B-571-1-1-dep-right
BFA_542_B-7-2-1-arr-right,BFA_542_B-7-2-1-dep-right,BFA_542_B-626-1-3-arr-right,BFA_542_B-626-1-3-dep-right
BFA_542_B-7-2-1-arr-right,BFA_542_B-7-2-1-dep-right,BFA_542_B-7-1-1-arr-right,BFA_542_B-7-1-1-dep-right
BFA_542_B-7-2-1-arr-right,BFA_542_B-7-2-1-dep-right,BFA_542_B-571-1-1-arr-right,BFA_542_B-571-1-1-dep-right
BFA_542_B-626-1-3-arr-right,BFA_542_B-626-1-3-dep-right,BFA_542_B-7-1-1-arr-right,BFA_542_B-7-1-1-dep-right
BFA_542_B-626-1-3-arr-right,BFA_542_B-626-1-3-dep-right,BFA_542_B-571-1-1-arr-right,BFA_542_B-571-1-1-dep-right
BFA_542_B-7-1-1-arr-right,BFA_542_B-7-1-1-dep-right,BFA_542_B-571-1-1-arr-right,BFA_542_B-571-1-1-dep-right
BSTO_542_B-571-1-1-arr-right,BSTO_542_B-571-1-1-dep-right,BSTO_542_B-7-2-1-arr-right,BSTO_542_B-7-2-1-dep-right
BSTO_542_B-571-1-1-arr-right,BSTO_542_B-571-1-1-dep-right,BSTO_542_B-7-1-1-arr-right,BSTO_542_B-7-1-1-dep-right
BSTO_542_B-571-1-1-arr-right,BSTO_542_B-571-1-1-dep-right,BSTO_542_B-626-1-3-arr-right,BSTO_542_B-626-1-3-dep-right
BSTO_542_B-571-1-1-arr-right,BSTO_542_B-571-1-1-dep-right,BSTO_542_B-566-1-2-arr-right,BSTO_542_B-566-1-2-dep-right
BSTO_542_B-7-2-1-arr-right,BSTO_542_B-7-2-1-dep-right,BSTO_542_B-7-1-1-arr-right,BSTO_542_B-7-1-1-dep-right
BSTO_542_B-7-2-1-arr-right,BSTO_542_B-7-2-1-dep-right,BSTO_542_B-626-1-3-arr-right,BSTO_542_B-626-1-3-dep-right
BSTO_542_B-7-2-1-arr-right,BSTO_542_B-7-2-1-dep-right,BSTO_542_B-566-1-2-arr-right,BSTO_542_B-566-1-2-dep-right
BSTO_542_B-7-1-1-arr-right,BSTO_542_B-7-1-1-dep-right,BSTO_542_B-626-1-3-arr-right,BSTO_542_B-626-1-3-dep-right
BSTO_542_B-7-1-1-arr-right,BSTO_542_B-7-1-1-dep-right,BSTO_542_B-566-1-2-arr-right,BSTO_542_B-566-1-2-dep-right
BSTO_542_B-626-1-3-arr-right,BSTO_542_B-626-1-3-dep-right,BSTO_542_B-566-1-2-arr-right,BSTO_542_B-566-1-2-dep-right
BGSS_512_B-566-1-2-arr-right,BGSS_512_B-566-1-2-dep-right,BGSS_512_B-376-1-21-arr-right,BGSS_512_B-376-1-21-dep-right
BGSS_512_B-566-1-2-arr-right,BGSS_512_B-566-1-2-dep-right,BGSS_512_B-626-1-3-arr-right,BGSS_512_B-626-1-3-dep-right
BGSS_512_B-566-1-2-arr-right,BGSS_512_B-566-1-2-dep-right,BGSS_512_B-7-1-1-arr-right,BGSS_512_B-7-1-1-dep-right
BGSS_512_B-566-1-2-arr-right,BGSS_512_B-566-1-2-dep-right,BGSS_512_B-7-2-1-arr-right,BGSS_512_B-7-2-1-dep-right
BGSS_512_B-566-1-2-arr-right,BGSS_512_B-566-1-2-dep-right,BGSS_512_B-571-1-1-arr-right,BGSS_512_B-571-1-1-dep-right
BGSS_512_B-376-1-21-arr-right,BGSS_512_B-376-1-21-dep-right,BGSS_512_B-626-1-3-arr-right,BGSS_512_B-626-1-3-dep-right
BGSS_512_B-376-1-21-arr-right,BGSS_512_B-376-1-21-dep-right,BGSS_512_B-7-1-1-arr-right,BGSS_512_B-7-1-1-dep-right
BGSS_512_B-376-1-21-arr-right,BGSS_512_B-376-1-21-dep-right,BGSS_512_B-7-2-1-arr-right,BGSS_512_B-7-2-1-dep-right
BGSS_512_B-376-1-21-arr-right,BGSS_512_B-376-1-21-dep-right,BGSS_512_B-571-1-1-arr-right,BGSS_512_B-571-1-1-dep-right
BGSS_512_B-626-1-3-arr-right,BGSS_512_B-626-1-3-dep-right,BGSS_512_B-7-1-1-arr-right,BGSS_512_B-7-1-1-dep-right
BGSS_512_B-626-1-3-arr-right,BGSS_512_B-626-1-3-dep-right,BGSS_512_B-7-2-1-arr-right,BGSS_512_B-7-2-1-dep-right
BGSS_512_B-626-1-3-arr-right,BGSS_512_B-626-1-3-dep-right,BGSS_512_B-571-1-1-arr-right,BGSS_512_B-571-1-1-dep-right
BGSS_512_B-7-1-1-arr-right,BGSS_512_B-7-1-1-dep-right,BGSS_512_B-7-2-1-arr-right,BGSS_512_B-7-2-1-dep-right
BGSS_512_B-7-1-1-arr-right,BGSS_512_B-7-1-1-dep-right,BGSS_512_B-571-1-1-arr-right,BGSS_512_B-571-1-1-dep-right
BGSS_512_B-7-2-1-arr-right,BGSS_512_B-7-2-1-dep-right,BGSS_512_B-571-1-1-arr-right,BGSS_512_B-571-1-1-dep-right
BPLA_782_B-7-2-1-arr-right,BPLA_782_B-7-2-1-dep-right,BPLA_782_B-566-1-2-arr-right,BPLA_782_B-566-1-2-dep-right
BPLA_782_B-7-2-1-arr-right,BPLA_782_B-7-2-1-dep-right,BPLA_782_B-376-1-1-arr-right,BPLA_782_B-376-1-1-dep-right
BPLA_782_B-7-2-1-arr-right,BPLA_782_B-7-2-1-dep-right,BPLA_782_B-571-1-1-arr-right,BPLA_782_B-571-1-1-dep-right
BPLA_782_B-7-2-1-arr-right,BPLA_782_B-7-2-1-dep-right,BPLA_782_B-626-1-3-arr-right,BPLA_782_B-626-1-3-dep-right
BPLA_782_B-7-2-1-arr-right,BPLA_782_B-7-2-1-dep-right,BPLA_782_B-7-1-1-arr-right,BPLA_782_B-7-1-1-dep-right
BPLA_782_B-566-1-2-arr-right,BPLA_782_B-566-1-2-dep-right,BPLA_782_B-376-1-1-arr-right,BPLA_782_B-376-1-1-dep-right
BPLA_782_B-566-1-2-arr-right,BPLA_782_B-566-1-2-dep-right,BPLA_782_B-571-1-1-arr-right,BPLA_782_B-571-1-1-dep-right
BPLA_782_B-566-1-2-arr-right,BPLA_782_B-566-1-2-dep-right,BPLA_782_B-626-1-3-arr-right,BPLA_782_B-626-1-3-dep-right
BPLA_782_B-566-1-2-arr-right,BPLA_782_B-566-1-2-dep-right,BPLA_782_B-7-1-1-arr-right,BPLA_782_B-7-1-1-dep-right
BPLA_782_B-376-1-1-arr-right,BPLA_782_B-376-1-1-dep-right,BPLA_782_B-571-1-1-arr-right,BPLA_782_B-571-1-1-dep-right
BPLA_782_B-376-1-1-arr-right,BPLA_782_B-376-1-1-dep-right,BPLA_782_B-626-1-3-arr-right,BPLA_782_B-626-1-3-dep-right
BPLA_782_B-376-1-1-arr-right,BPLA_782_B-376-1-1-dep-right,BPLA_782_B-7-1-1-arr-right,BPLA_782_B-7-1-1-dep-right
BPLA_782_B-571-1-1-arr-right,BPLA_782_B-571-1-1-dep-right,BPLA_782_B-626-1-3-arr-right,BPLA_782_B-626-1-3-dep-right
BPLA_782_B-571-1-1-arr-right,BPLA_782_B-571-1-1-dep-right,BPLA_782_B-7-1-1-arr-right,BPLA_782_B-7-1-1-dep-right
BPLA_782_B-626-1-3-arr-right,BPLA_782_B-626-1-3-dep-right,BPLA_782_B-7-1-1-arr-right,BPLA_782_B-7-1-1-dep-right
BSAL_772_B-376-1-1-arr-right,BSAL_772_B-376-1-1-dep-right,BSAL_772_B-7-2-1-arr-right,BSAL_772_B-7-2-1-dep-right
BSAL_772_B-376-1-1-arr-right,BSAL_772_B-376-1-1-dep-right,BSAL_772_B-571-1-1-arr-right,BSAL_772_B-571-1-1-dep-right
BSAL_772_B-376-1-1-arr-right,BSAL_772_B-376-1-1-dep-right,BSAL_772_B-7-1-1-arr-right,BSAL_772_B-7-1-1-dep-right
BSAL_772_B-376-1-1-arr-right,BSAL_772_B-376-1-1-dep-right,BSAL_772_B-626-1-3-arr-right,BSAL_772_B-626-1-3-dep-right
BSAL_772_B-376-1-1-arr-right,BSAL_772_B-376-1-1-dep-right,BSAL_772_B-566-1-2-arr-right,BSAL_772_B-566-1-2-dep-right
BSAL_772_B-7-2-1-arr-right,BSAL_772_B-7-2-1-dep-right,BSAL_772_B-571-1-1-arr-right,BSAL_772_B-571-1-1-dep-right
BSAL_772_B-7-2-1-arr-right,BSAL_772_B-7-2-1-dep-right,BSAL_772_B-7-1-1-arr-right,BSAL_772_B-7-1-1-dep-right
BSAL_772_B-7-2-1-arr-right,BSAL_772_B-7-2-1-dep-right,BSAL_772_B-626-1-3-arr-right,BSAL_772_B-626-1-3-dep-right
BSAL_772_B-7-2-1-arr-right,BSAL_772_B-7-2-1-dep-right,BSAL_772_B-566-1-2-arr-right,BSAL_772_B-566-1-2-dep-right
BSAL_772_B-571-1-1-arr-right,BSAL_772_B-571-1-1-dep-right,BSAL_772_B-7-1-1-arr-right,BSAL_772_B-7-1-1-dep-right
BSAL_772_B-571-1-1-arr-right,BSAL_772_B-571-1-1-dep-right,BSAL_772_B-626-1-3-arr-right,BSAL_772_B-626-1-3-dep-right
BSAL_772_B-571-1-1-arr-right,BSAL_772_B-571-1-1-dep-right,BSAL_772_B-566-1-2-arr-right,BSAL_772_B-566-1-2-dep-right
BSAL_772_B-7-1-1-arr-right,BSAL_772_B-7-1-1-dep-right,BSAL_772_B-626-1-3-arr-right,BSAL_772_B-626-1-3-dep-right
BSAL_772_B-7-1-1-arr-right,BSAL_772_B-7-1-1-dep-right,BSAL_772_B-566-1-2-arr-right,BSAL_772_B-566-1-2-dep-right
BSAL_772_B-626-1-3-arr-right,BSAL_772_B-626-1-3-dep-right,BSAL_772_B-566-1-2-arr-right,BSAL_772_B-566-1-2-dep-right
BGB_722_B-376-1-1-arr-right,BGB_722_B-376-1-1-dep-right,BGB_722_B-7-1-1-arr-right,BGB_722_B-7-1-1-dep-right
BGB_722_B-376-1-1-arr-right,BGB_722_B-376-1-1-dep-right,BGB_722_B-626-1-3-arr-right,BGB_722_B-626-1-3-dep-right
