alt_idx,sheaf_idx,s-t-tuple,weight,path
274,33,"(BOKS_653_B-24-1-2-dep-right-out, BOKS_653_B-24-1-2-arr-right-in)",19,"[(BOKS_653_B-24-1-2-dep-right, henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21), (henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21, BOKS_652_B-24-1-1-arr-right), (BOKS_652_B-24-1-1-arr-right, BOKS_652_B-24-1-1-dep-left), (BOKS_652_B-24-1-1-dep-left, BWRS_624_B-24-1-1-arr-right), (BWRS_624_B-24-1-1-arr-right, BWRS_624_B-24-1-1-dep-right), (BWRS_624_B-24-1-1-dep-right, BOSB_11_B-24-1-12-arr-right), (BOSB_11_B-24-1-12-arr-right, BOSB_11_B-24-1-12-dep-right), (BOSB_11_B-24-1-12-dep-right, BOSB_4_A-24-1-12-arr-left), (BOSB_4_A-24-1-12-arr-left, BOSB_4_A-24-1-12-dep-right), (BOSB_4_A-24-1-12-dep-right, BOSB_9_B-24-1-12-arr-right), (BOSB_9_B-24-1-12-arr-right, BOSB_9_B-24-1-12-dep-right), (BOSB_9_B-24-1-12-dep-right, BWRS_623_B-24-1-2-arr-right), (BWRS_623_B-24-1-2-arr-right, BWRS_623_B-24-1-2-dep-right), (BWRS_623_B-24-1-2-dep-right, BOKS_653_B-24-1-2-arr-right)]"
275,33,"(BOKS_653_B-24-1-2-dep-right-out, BOKS_653_B-24-1-2-arr-right-in)",32,"[(BOKS_653_B-24-1-2-dep-right, henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21), (henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21, BOKS_652_B-24-1-1-arr-right), (BOKS_652_B-24-1-1-arr-right, BOKS_652_B-24-1-1-dep-left), (BOKS_652_B-24-1-1-dep-left, BWRS_624_B-24-1-1-arr-right), (BWRS_624_B-24-1-1-arr-right, BWRS_624_B-24-1-1-dep-right), (BWRS_624_B-24-1-1-dep-right, BOSB_11_B-24-1-12-arr-right), (BOSB_11_B-24-1-12-arr-right, BOSB_11_B-24-1-12-dep-right), (BOSB_11_B-24-1-12-dep-right, BOSB_4_A-24-1-12-arr-left), (BOSB_4_A-24-1-12-arr-left, BOSB_4_A-24-1-12-dep-right), (BOSB_4_A-24-1-12-dep-right, BOSB_9_B-24-1-12-arr-right), (BOSB_9_B-24-1-12-arr-right, BOSB_9_B-24-1-12-dep-right), (BOSB_9_B-24-1-12-dep-right, BWRS_624_B-24-1-2-arr-left), (BWRS_624_B-24-1-2-arr-left, BWRS_624_B-24-1-2-dep-left), (BWRS_624_B-24-1-2-dep-left, BOKS_653_B-24-1-2-arr-right)]"
276,33,"(BOKS_653_B-24-1-2-dep-right-out, BOKS_653_B-24-1-2-arr-right-in)",19,"[(BOKS_653_B-24-1-2-dep-right, henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21), (henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21, BOKS_652_B-24-1-1-arr-right), (BOKS_652_B-24-1-1-arr-right, BOKS_652_B-24-1-1-dep-left), (BOKS_652_B-24-1-1-dep-left, BWRS_624_B-24-1-1-arr-right), (BWRS_624_B-24-1-1-arr-right, BWRS_624_B-24-1-1-dep-right), (BWRS_624_B-24-1-1-dep-right, BOSB_11_B-24-1-12-arr-right), (BOSB_11_B-24-1-12-arr-right, BOSB_11_B-24-1-12-dep-right), (BOSB_11_B-24-1-12-dep-right, BOSB_4_A-24-1-12-arr-left), (BOSB_4_A-24-1-12-arr-left, BOSB_4_A-24-1-12-dep-right), (BOSB_4_A-24-1-12-dep-right, BOSB_9_B-24-1-12-arr-right), (BOSB_9_B-24-1-12-arr-right, BOSB_9_B-24-1-12-dep-right), (BOSB_9_B-24-1-12-dep-right, BWRS_622_B-24-1-2-arr-right), (BWRS_622_B-24-1-2-arr-right, BWRS_622_B-24-1-2-dep-right), (BWRS_622_B-24-1-2-dep-right, BOKS_653_B-24-1-2-arr-right)]"
277,33,"(BOKS_653_B-24-1-2-dep-right-out, BOKS_653_B-24-1-2-arr-right-in)",19,"[(BOKS_653_B-24-1-2-dep-right, henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21), (henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21, BOKS_652_B-24-1-1-arr-right), (BOKS_652_B-24-1-1-arr-right, BOKS_652_B-24-1-1-dep-left), (BOKS_652_B-24-1-1-dep-left, BWRS_624_B-24-1-1-arr-right), (BWRS_624_B-24-1-1-arr-right, BWRS_624_B-24-1-1-dep-right), (BWRS_624_B-24-1-1-dep-right, BOSB_11_B-24-1-12-arr-right), (BOSB_11_B-24-1-12-arr-right, BOSB_11_B-24-1-12-dep-right), (BOSB_11_B-24-1-12-dep-right, BOSB_4_A-24-1-12-arr-left), (BOSB_4_A-24-1-12-arr-left, BOSB_4_A-24-1-12-dep-right), (BOSB_4_A-24-1-12-dep-right, BOSB_9_B-24-1-12-arr-right), (BOSB_9_B-24-1-12-arr-right, BOSB_9_B-24-1-12-dep-right), (BOSB_9_B-24-1-12-dep-right, BWRS_621_B-24-1-2-arr-right), (BWRS_621_B-24-1-2-arr-right, BWRS_621_B-24-1-2-dep-right), (BWRS_621_B-24-1-2-dep-right, BOKS_653_B-24-1-2-arr-right)]"
278,33,"(BOKS_653_B-24-1-2-dep-right-out, BOKS_653_B-24-1-2-arr-right-in)",21,"[(BOKS_653_B-24-1-2-dep-right, henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21), (henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21, BOKS_652_B-24-1-1-arr-right), (BOKS_652_B-24-1-1-arr-right, BOKS_652_B-24-1-1-dep-left), (BOKS_652_B-24-1-1-dep-left, BWRS_624_B-24-1-1-arr-right), (BWRS_624_B-24-1-1-arr-right, BWRS_624_B-24-1-1-dep-right), (BWRS_624_B-24-1-1-dep-right, BOSB_11_B-24-1-12-arr-right), (BOSB_11_B-24-1-12-arr-right, BOSB_11_B-24-1-12-dep-left), (BOSB_11_B-24-1-12-dep-left, BWRS_624_B-24-1-2-arr-left), (BWRS_624_B-24-1-2-arr-left, BWRS_624_B-24-1-2-dep-left), (BWRS_624_B-24-1-2-dep-left, BOKS_653_B-24-1-2-arr-right)]"
279,33,"(BOKS_653_B-24-1-2-dep-right-out, BOKS_653_B-24-1-2-arr-right-in)",18,"[(BOKS_653_B-24-1-2-dep-right, henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21), (henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21, BOKS_652_B-24-1-1-arr-right), (BOKS_652_B-24-1-1-arr-right, BOKS_652_B-24-1-1-dep-left), (BOKS_652_B-24-1-1-dep-left, BWRS_624_B-24-1-1-arr-right), (BWRS_624_B-24-1-1-arr-right, BWRS_624_B-24-1-1-dep-right), (BWRS_624_B-24-1-1-dep-right, BOSB_11_B-24-1-12-arr-right), (BOSB_11_B-24-1-12-arr-right, BOSB_11_B-24-1-12-dep-left), (BOSB_11_B-24-1-12-dep-left, BWRS_622_B-24-1-2-arr-right), (BWRS_622_B-24-1-2-arr-right, BWRS_622_B-24-1-2-dep-right), (BWRS_622_B-24-1-2-dep-right, BOKS_653_B-24-1-2-arr-right)]"
280,33,"(BOKS_653_B-24-1-2-dep-right-out, BOKS_653_B-24-1-2-arr-right-in)",19,"[(BOKS_653_B-24-1-2-dep-right, henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21), (henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21, BOKS_652_B-24-1-1-arr-right), (BOKS_652_B-24-1-1-arr-right, BOKS_652_B-24-1-1-dep-left), (BOKS_652_B-24-1-1-dep-left, BWRS_624_B-24-1-1-arr-right), (BWRS_624_B-24-1-1-arr-right, BWRS_624_B-24-1-1-dep-right), (BWRS_624_B-24-1-1-dep-right, BOSB_11_B-24-1-12-arr-right), (BOSB_11_B-24-1-12-arr-right, BOSB_11_B-24-1-12-dep-left), (BOSB_11_B-24-1-12-dep-left, BOSB_24_A-24-1-12-arr-right), (BOSB_24_A-24-1-12-arr-right, BOSB_24_A-24-1-12-dep-left), (BOSB_24_A-24-1-12-dep-left, BOSB_10_B-24-1-12-arr-left), (BOSB_10_B-24-1-12-arr-left, BOSB_10_B-24-1-12-dep-right), (BOSB_10_B-24-1-12-dep-right, BWRS_623_B-24-1-2-arr-right), (BWRS_623_B-24-1-2-arr-right, BWRS_623_B-24-1-2-dep-right), (BWRS_623_B-24-1-2-dep-right, BOKS_653_B-24-1-2-arr-right)]"
281,33,"(BOKS_653_B-24-1-2-dep-right-out, BOKS_653_B-24-1-2-arr-right-in)",32,"[(BOKS_653_B-24-1-2-dep-right, henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21), (henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21, BOKS_652_B-24-1-1-arr-right), (BOKS_652_B-24-1-1-arr-right, BOKS_652_B-24-1-1-dep-left), (BOKS_652_B-24-1-1-dep-left, BWRS_624_B-24-1-1-arr-right), (BWRS_624_B-24-1-1-arr-right, BWRS_624_B-24-1-1-dep-right), (BWRS_624_B-24-1-1-dep-right, BOSB_11_B-24-1-12-arr-right), (BOSB_11_B-24-1-12-arr-right, BOSB_11_B-24-1-12-dep-left), (BOSB_11_B-24-1-12-dep-left, BOSB_24_A-24-1-12-arr-right), (BOSB_24_A-24-1-12-arr-right, BOSB_24_A-24-1-12-dep-left), (BOSB_24_A-24-1-12-dep-left, BOSB_10_B-24-1-12-arr-left), (BOSB_10_B-24-1-12-arr-left, BOSB_10_B-24-1-12-dep-right), (BOSB_10_B-24-1-12-dep-right, BWRS_624_B-24-1-2-arr-left), (BWRS_624_B-24-1-2-arr-left, BWRS_624_B-24-1-2-dep-left), (BWRS_624_B-24-1-2-dep-left, BOKS_653_B-24-1-2-arr-right)]"
282,33,"(BOKS_653_B-24-1-2-dep-right-out, BOKS_653_B-24-1-2-arr-right-in)",19,"[(BOKS_653_B-24-1-2-dep-right, henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21), (henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21, BOKS_652_B-24-1-1-arr-right), (BOKS_652_B-24-1-1-arr-right, BOKS_652_B-24-1-1-dep-left), (BOKS_652_B-24-1-1-dep-left, BWRS_624_B-24-1-1-arr-right), (BWRS_624_B-24-1-1-arr-right, BWRS_624_B-24-1-1-dep-right), (BWRS_624_B-24-1-1-dep-right, BOSB_11_B-24-1-12-arr-right), (BOSB_11_B-24-1-12-arr-right, BOSB_11_B-24-1-12-dep-left), (BOSB_11_B-24-1-12-dep-left, BOSB_24_A-24-1-12-arr-right), (BOSB_24_A-24-1-12-arr-right, BOSB_24_A-24-1-12-dep-left), (BOSB_24_A-24-1-12-dep-left, BOSB_10_B-24-1-12-arr-left), (BOSB_10_B-24-1-12-arr-left, BOSB_10_B-24-1-12-dep-right), (BOSB_10_B-24-1-12-dep-right, BWRS_622_B-24-1-2-arr-right), (BWRS_622_B-24-1-2-arr-right, BWRS_622_B-24-1-2-dep-right), (BWRS_622_B-24-1-2-dep-right, BOKS_653_B-24-1-2-arr-right)]"
283,33,"(BOKS_653_B-24-1-2-dep-right-out, BOKS_653_B-24-1-2-arr-right-in)",19,"[(BOKS_653_B-24-1-2-dep-right, henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21), (henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21, BOKS_652_B-24-1-1-arr-right), (BOKS_652_B-24-1-1-arr-right, BOKS_652_B-24-1-1-dep-left), (BOKS_652_B-24-1-1-dep-left, BWRS_624_B-24-1-1-arr-right), (BWRS_624_B-24-1-1-arr-right, BWRS_624_B-24-1-1-dep-right), (BWRS_624_B-24-1-1-dep-right, BOSB_11_B-24-1-12-arr-right), (BOSB_11_B-24-1-12-arr-right, BOSB_11_B-24-1-12-dep-left), (BOSB_11_B-24-1-12-dep-left, BOSB_24_A-24-1-12-arr-right), (BOSB_24_A-24-1-12-arr-right, BOSB_24_A-24-1-12-dep-left), (BOSB_24_A-24-1-12-dep-left, BOSB_10_B-24-1-12-arr-left), (BOSB_10_B-24-1-12-arr-left, BOSB_10_B-24-1-12-dep-right), (BOSB_10_B-24-1-12-dep-right, BWRS_621_B-24-1-2-arr-right), (BWRS_621_B-24-1-2-arr-right, BWRS_621_B-24-1-2-dep-right), (BWRS_621_B-24-1-2-dep-right, BOKS_653_B-24-1-2-arr-right)]"
284,33,"(BOKS_653_B-24-1-2-dep-right-out, BOKS_653_B-24-1-2-arr-right-in)",19,"[(BOKS_653_B-24-1-2-dep-right, henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21), (henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21, BOKS_652_B-24-1-1-arr-right), (BOKS_652_B-24-1-1-arr-right, BOKS_652_B-24-1-1-dep-left), (BOKS_652_B-24-1-1-dep-left, BWRS_624_B-24-1-1-arr-right), (BWRS_624_B-24-1-1-arr-right, BWRS_624_B-24-1-1-dep-right), (BWRS_624_B-24-1-1-dep-right, BOSB_11_B-24-1-12-arr-right), (BOSB_11_B-24-1-12-arr-right, BOSB_11_B-24-1-12-dep-left), (BOSB_11_B-24-1-12-dep-left, BOSB_24_A-24-1-12-arr-right), (BOSB_24_A-24-1-12-arr-right, BOSB_24_A-24-1-12-dep-left), (BOSB_24_A-24-1-12-dep-left, BOSB_9_B-24-1-12-arr-left), (BOSB_9_B-24-1-12-arr-left, BOSB_9_B-24-1-12-dep-right), (BOSB_9_B-24-1-12-dep-right, BWRS_623_B-24-1-2-arr-right), (BWRS_623_B-24-1-2-arr-right, BWRS_623_B-24-1-2-dep-right), (BWRS_623_B-24-1-2-dep-right, BOKS_653_B-24-1-2-arr-right)]"
285,33,"(BOKS_653_B-24-1-2-dep-right-out, BOKS_653_B-24-1-2-arr-right-in)",32,"[(BOKS_653_B-24-1-2-dep-right, henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21), (henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21, BOKS_652_B-24-1-1-arr-right), (BOKS_652_B-24-1-1-arr-right, BOKS_652_B-24-1-1-dep-left), (BOKS_652_B-24-1-1-dep-left, BWRS_624_B-24-1-1-arr-right), (BWRS_624_B-24-1-1-arr-right, BWRS_624_B-24-1-1-dep-right), (BWRS_624_B-24-1-1-dep-right, BOSB_11_B-24-1-12-arr-right), (BOSB_11_B-24-1-12-arr-right, BOSB_11_B-24-1-12-dep-left), (BOSB_11_B-24-1-12-dep-left, BOSB_24_A-24-1-12-arr-right), (BOSB_24_A-24-1-12-arr-right, BOSB_24_A-24-1-12-dep-left), (BOSB_24_A-24-1-12-dep-left, BOSB_9_B-24-1-12-arr-left), (BOSB_9_B-24-1-12-arr-left, BOSB_9_B-24-1-12-dep-right), (BOSB_9_B-24-1-12-dep-right, BWRS_624_B-24-1-2-arr-left), (BWRS_624_B-24-1-2-arr-left, BWRS_624_B-24-1-2-dep-left), (BWRS_624_B-24-1-2-dep-left, BOKS_653_B-24-1-2-arr-right)]"
286,33,"(BOKS_653_B-24-1-2-dep-right-out, BOKS_653_B-24-1-2-arr-right-in)",19,"[(BOKS_653_B-24-1-2-dep-right, henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21), (henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21, BOKS_652_B-24-1-1-arr-right), (BOKS_652_B-24-1-1-arr-right, BOKS_652_B-24-1-1-dep-left), (BOKS_652_B-24-1-1-dep-left, BWRS_624_B-24-1-1-arr-right), (BWRS_624_B-24-1-1-arr-right, BWRS_624_B-24-1-1-dep-right), (BWRS_624_B-24-1-1-dep-right, BOSB_11_B-24-1-12-arr-right), (BOSB_11_B-24-1-12-arr-right, BOSB_11_B-24-1-12-dep-left), (BOSB_11_B-24-1-12-dep-left, BOSB_24_A-24-1-12-arr-right), (BOSB_24_A-24-1-12-arr-right, BOSB_24_A-24-1-12-dep-left), (BOSB_24_A-24-1-12-dep-left, BOSB_9_B-24-1-12-arr-left), (BOSB_9_B-24-1-12-arr-left, BOSB_9_B-24-1-12-dep-right), (BOSB_9_B-24-1-12-dep-right, BWRS_622_B-24-1-2-arr-right), (BWRS_622_B-24-1-2-arr-right, BWRS_622_B-24-1-2-dep-right), (BWRS_622_B-24-1-2-dep-right, BOKS_653_B-24-1-2-arr-right)]"
287,33,"(BOKS_653_B-24-1-2-dep-right-out, BOKS_653_B-24-1-2-arr-right-in)",19,"[(BOKS_653_B-24-1-2-dep-right, henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21), (henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21, BOKS_652_B-24-1-1-arr-right), (BOKS_652_B-24-1-1-arr-right, BOKS_652_B-24-1-1-dep-left), (BOKS_652_B-24-1-1-dep-left, BWRS_624_B-24-1-1-arr-right), (BWRS_624_B-24-1-1-arr-right, BWRS_624_B-24-1-1-dep-right), (BWRS_624_B-24-1-1-dep-right, BOSB_11_B-24-1-12-arr-right), (BOSB_11_B-24-1-12-arr-right, BOSB_11_B-24-1-12-dep-left), (BOSB_11_B-24-1-12-dep-left, BOSB_24_A-24-1-12-arr-right), (BOSB_24_A-24-1-12-arr-right, BOSB_24_A-24-1-12-dep-left), (BOSB_24_A-24-1-12-dep-left, BOSB_9_B-24-1-12-arr-left), (BOSB_9_B-24-1-12-arr-left, BOSB_9_B-24-1-12-dep-right), (BOSB_9_B-24-1-12-dep-right, BWRS_621_B-24-1-2-arr-right), (BWRS_621_B-24-1-2-arr-right, BWRS_621_B-24-1-2-dep-right), (BWRS_621_B-24-1-2-dep-right, BOKS_653_B-24-1-2-arr-right)]"
288,33,"(BOKS_653_B-24-1-2-dep-right-out, BOKS_653_B-24-1-2-arr-right-in)",20,"[(BOKS_653_B-24-1-2-dep-right, henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21), (henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21, BOKS_652_B-24-1-1-arr-right), (BOKS_652_B-24-1-1-arr-right, BOKS_652_B-24-1-1-dep-left), (BOKS_652_B-24-1-1-dep-left, BWRS_622_B-24-1-1-arr-left), (BWRS_622_B-24-1-1-arr-left, BWRS_622_B-24-1-1-dep-left), (BWRS_622_B-24-1-1-dep-left, BOSB_9_B-24-1-12-arr-left), (BOSB_9_B-24-1-12-arr-left, BOSB_9_B-24-1-12-dep-left), (BOSB_9_B-24-1-12-dep-left, BOSB_4_A-24-1-12-arr-left), (BOSB_4_A-24-1-12-arr-left, BOSB_4_A-24-1-12-dep-right), (BOSB_4_A-24-1-12-dep-right, BOSB_10_B-24-1-12-arr-right), (BOSB_10_B-24-1-12-arr-right, BOSB_10_B-24-1-12-dep-right), (BOSB_10_B-24-1-12-dep-right, BWRS_623_B-24-1-2-arr-right), (BWRS_623_B-24-1-2-arr-right, BWRS_623_B-24-1-2-dep-right), (BWRS_623_B-24-1-2-dep-right, BOKS_653_B-24-1-2-arr-right)]"
289,33,"(BOKS_653_B-24-1-2-dep-right-out, BOKS_653_B-24-1-2-arr-right-in)",33,"[(BOKS_653_B-24-1-2-dep-right, henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21), (henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21, BOKS_652_B-24-1-1-arr-right), (BOKS_652_B-24-1-1-arr-right, BOKS_652_B-24-1-1-dep-left), (BOKS_652_B-24-1-1-dep-left, BWRS_622_B-24-1-1-arr-left), (BWRS_622_B-24-1-1-arr-left, BWRS_622_B-24-1-1-dep-left), (BWRS_622_B-24-1-1-dep-left, BOSB_9_B-24-1-12-arr-left), (BOSB_9_B-24-1-12-arr-left, BOSB_9_B-24-1-12-dep-left), (BOSB_9_B-24-1-12-dep-left, BOSB_4_A-24-1-12-arr-left), (BOSB_4_A-24-1-12-arr-left, BOSB_4_A-24-1-12-dep-right), (BOSB_4_A-24-1-12-dep-right, BOSB_10_B-24-1-12-arr-right), (BOSB_10_B-24-1-12-arr-right, BOSB_10_B-24-1-12-dep-right), (BOSB_10_B-24-1-12-dep-right, BWRS_624_B-24-1-2-arr-left), (BWRS_624_B-24-1-2-arr-left, BWRS_624_B-24-1-2-dep-left), (BWRS_624_B-24-1-2-dep-left, BOKS_653_B-24-1-2-arr-right)]"
290,33,"(BOKS_653_B-24-1-2-dep-right-out, BOKS_653_B-24-1-2-arr-right-in)",20,"[(BOKS_653_B-24-1-2-dep-right, henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21), (henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21, BOKS_652_B-24-1-1-arr-right), (BOKS_652_B-24-1-1-arr-right, BOKS_652_B-24-1-1-dep-left), (BOKS_652_B-24-1-1-dep-left, BWRS_622_B-24-1-1-arr-left), (BWRS_622_B-24-1-1-arr-left, BWRS_622_B-24-1-1-dep-left), (BWRS_622_B-24-1-1-dep-left, BOSB_9_B-24-1-12-arr-left), (BOSB_9_B-24-1-12-arr-left, BOSB_9_B-24-1-12-dep-left), (BOSB_9_B-24-1-12-dep-left, BOSB_4_A-24-1-12-arr-left), (BOSB_4_A-24-1-12-arr-left, BOSB_4_A-24-1-12-dep-right), (BOSB_4_A-24-1-12-dep-right, BOSB_10_B-24-1-12-arr-right), (BOSB_10_B-24-1-12-arr-right, BOSB_10_B-24-1-12-dep-right), (BOSB_10_B-24-1-12-dep-right, BWRS_622_B-24-1-2-arr-right), (BWRS_622_B-24-1-2-arr-right, BWRS_622_B-24-1-2-dep-right), (BWRS_622_B-24-1-2-dep-right, BOKS_653_B-24-1-2-arr-right)]"
291,33,"(BOKS_653_B-24-1-2-dep-right-out, BOKS_653_B-24-1-2-arr-right-in)",20,"[(BOKS_653_B-24-1-2-dep-right, henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21), (henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21, BOKS_652_B-24-1-1-arr-right), (BOKS_652_B-24-1-1-arr-right, BOKS_652_B-24-1-1-dep-left), (BOKS_652_B-24-1-1-dep-left, BWRS_622_B-24-1-1-arr-left), (BWRS_622_B-24-1-1-arr-left, BWRS_622_B-24-1-1-dep-left), (BWRS_622_B-24-1-1-dep-left, BOSB_9_B-24-1-12-arr-left), (BOSB_9_B-24-1-12-arr-left, BOSB_9_B-24-1-12-dep-left), (BOSB_9_B-24-1-12-dep-left, BOSB_4_A-24-1-12-arr-left), (BOSB_4_A-24-1-12-arr-left, BOSB_4_A-24-1-12-dep-right), (BOSB_4_A-24-1-12-dep-right, BOSB_10_B-24-1-12-arr-right), (BOSB_10_B-24-1-12-arr-right, BOSB_10_B-24-1-12-dep-right), (BOSB_10_B-24-1-12-dep-right, BWRS_621_B-24-1-2-arr-right), (BWRS_621_B-24-1-2-arr-right, BWRS_621_B-24-1-2-dep-right), (BWRS_621_B-24-1-2-dep-right, BOKS_653_B-24-1-2-arr-right)]"
292,33,"(BOKS_653_B-24-1-2-dep-right-out, BOKS_653_B-24-1-2-arr-right-in)",31,"[(BOKS_653_B-24-1-2-dep-right, henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21), (henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21, BOKS_652_B-24-1-1-arr-right), (BOKS_652_B-24-1-1-arr-right, BOKS_652_B-24-1-1-dep-left), (BOKS_652_B-24-1-1-dep-left, BWRS_622_B-24-1-1-arr-left), (BWRS_622_B-24-1-1-arr-left, BWRS_622_B-24-1-1-dep-left), (BWRS_622_B-24-1-1-dep-left, BOSB_9_B-24-1-12-arr-left), (BOSB_9_B-24-1-12-arr-left, BOSB_9_B-24-1-12-dep-left), (BOSB_9_B-24-1-12-dep-left, BOSB_4_A-24-1-12-arr-left), (BOSB_4_A-24-1-12-arr-left, BOSB_4_A-24-1-12-dep-right), (BOSB_4_A-24-1-12-dep-right, BOSB_11_B-24-1-12-arr-left), (BOSB_11_B-24-1-12-arr-left, BOSB_11_B-24-1-12-dep-left), (BOSB_11_B-24-1-12-dep-left, BWRS_624_B-24-1-2-arr-left), (BWRS_624_B-24-1-2-arr-left, BWRS_624_B-24-1-2-dep-left), (BWRS_624_B-24-1-2-dep-left, BOKS_653_B-24-1-2-arr-right)]"
293,33,"(BOKS_653_B-24-1-2-dep-right-out, BOKS_653_B-24-1-2-arr-right-in)",28,"[(BOKS_653_B-24-1-2-dep-right, henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21), (henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21, BOKS_652_B-24-1-1-arr-right), (BOKS_652_B-24-1-1-arr-right, BOKS_652_B-24-1-1-dep-left), (BOKS_652_B-24-1-1-dep-left, BWRS_622_B-24-1-1-arr-left), (BWRS_622_B-24-1-1-arr-left, BWRS_622_B-24-1-1-dep-left), (BWRS_622_B-24-1-1-dep-left, BOSB_9_B-24-1-12-arr-left), (BOSB_9_B-24-1-12-arr-left, BOSB_9_B-24-1-12-dep-left), (BOSB_9_B-24-1-12-dep-left, BOSB_4_A-24-1-12-arr-left), (BOSB_4_A-24-1-12-arr-left, BOSB_4_A-24-1-12-dep-right), (BOSB_4_A-24-1-12-dep-right, BOSB_11_B-24-1-12-arr-left), (BOSB_11_B-24-1-12-arr-left, BOSB_11_B-24-1-12-dep-left), (BOSB_11_B-24-1-12-dep-left, BWRS_622_B-24-1-2-arr-right), (BWRS_622_B-24-1-2-arr-right, BWRS_622_B-24-1-2-dep-right), (BWRS_622_B-24-1-2-dep-right, BOKS_653_B-24-1-2-arr-right)]"
294,33,"(BOKS_653_B-24-1-2-dep-right-out, BOKS_653_B-24-1-2-arr-right-in)",20,"[(BOKS_653_B-24-1-2-dep-right, henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21), (henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21, BOKS_652_B-24-1-1-arr-right), (BOKS_652_B-24-1-1-arr-right, BOKS_652_B-24-1-1-dep-left), (BOKS_652_B-24-1-1-dep-left, BWRS_622_B-24-1-1-arr-left), (BWRS_622_B-24-1-1-arr-left, BWRS_622_B-24-1-1-dep-left), (BWRS_622_B-24-1-1-dep-left, BOSB_9_B-24-1-12-arr-left), (BOSB_9_B-24-1-12-arr-left, BOSB_9_B-24-1-12-dep-left), (BOSB_9_B-24-1-12-dep-left, BOSB_4_A-24-1-12-arr-left), (BOSB_4_A-24-1-12-arr-left, BOSB_4_A-24-1-12-dep-right), (BOSB_4_A-24-1-12-dep-right, BOSB_8_B-24-1-12-arr-right), (BOSB_8_B-24-1-12-arr-right, BOSB_8_B-24-1-12-dep-right), (BOSB_8_B-24-1-12-dep-right, BWRS_623_B-24-1-2-arr-right), (BWRS_623_B-24-1-2-arr-right, BWRS_623_B-24-1-2-dep-right), (BWRS_623_B-24-1-2-dep-right, BOKS_653_B-24-1-2-arr-right)]"
