#file for arcs using the same infrastructure in the sense that activities (i,j) and (i_bar, j_bar) occupy the same underlying infrastructure
i,j,i_bar,j_bar
BNB_416_A-53-2-21-arr-right,BNB_416_A-53-2-21-dep-left,BNB_416_A-55-2-12-arr-left,BNB_416_A-55-2-12-dep-left
BNB_416_A-53-2-21-arr-right,BNB_416_A-53-2-21-dep-left,BNB_416_A-53-1-21-arr-right,BNB_416_A-53-1-21-dep-left
BNB_416_A-53-2-21-arr-right,BNB_416_A-53-2-21-dep-left,BNB_416_A-55-1-12-arr-right,BNB_416_A-55-1-12-dep-left
BNB_416_A-53-1-21-arr-right,BNB_416_A-53-1-21-dep-right,BNB_416_A-53-2-21-arr-left,BNB_416_A-53-2-21-dep-left
BNB_416_A-53-1-21-arr-right,BNB_416_A-53-1-21-dep-right,BNB_416_A-55-1-12-arr-right,BNB_416_A-55-1-12-dep-right
BNB_416_A-53-1-21-arr-right,BNB_416_A-53-1-21-dep-right,BNB_416_A-55-1-12-arr-left,BNB_416_A-55-1-12-dep-left
BNB_416_A-53-1-21-arr-right,BNB_416_A-53-1-21-dep-right,BNB_416_A-53-1-21-arr-left,BNB_416_A-53-1-21-dep-left
BNB_416_A-53-1-21-arr-right,BNB_416_A-53-1-21-dep-right,BNB_416_A-55-2-12-arr-right,BNB_416_A-55-2-12-dep-left
BNB_416_A-53-1-21-arr-right,BNB_416_A-53-1-21-dep-right,BNB_416_A-55-2-12-arr-left,BNB_416_A-55-2-12-dep-left
BNB_416_A-53-1-21-arr-right,BNB_416_A-53-1-21-dep-right,BNB_416_A-53-1-21-arr-right,BNB_416_A-53-1-21-dep-left
BNB_416_A-53-1-21-arr-right,BNB_416_A-53-1-21-dep-right,BNB_416_A-55-1-12-arr-right,BNB_416_A-55-1-12-dep-left
BNB_416_A-53-2-21-arr-left,BNB_416_A-53-2-21-dep-left,BNB_416_A-55-1-12-arr-right,BNB_416_A-55-1-12-dep-right
BNB_416_A-53-2-21-arr-left,BNB_416_A-53-2-21-dep-left,BNB_416_A-55-1-12-arr-left,BNB_416_A-55-1-12-dep-left
BNB_416_A-53-2-21-arr-left,BNB_416_A-53-2-21-dep-left,BNB_416_A-53-1-21-arr-left,BNB_416_A-53-1-21-dep-left
BNB_416_A-53-2-21-arr-left,BNB_416_A-53-2-21-dep-left,BNB_416_A-55-2-12-arr-right,BNB_416_A-55-2-12-dep-left
BNB_416_A-53-2-21-arr-left,BNB_416_A-53-2-21-dep-left,BNB_416_A-55-2-12-arr-left,BNB_416_A-55-2-12-dep-left
BNB_416_A-53-2-21-arr-left,BNB_416_A-53-2-21-dep-left,BNB_416_A-53-1-21-arr-right,BNB_416_A-53-1-21-dep-left
BNB_416_A-53-2-21-arr-left,BNB_416_A-53-2-21-dep-left,BNB_416_A-55-1-12-arr-right,BNB_416_A-55-1-12-dep-left
BNB_416_A-55-1-12-arr-right,BNB_416_A-55-1-12-dep-right,BNB_416_A-55-1-12-arr-left,BNB_416_A-55-1-12-dep-left
BNB_416_A-55-1-12-arr-right,BNB_416_A-55-1-12-dep-right,BNB_416_A-53-1-21-arr-left,BNB_416_A-53-1-21-dep-left
BNB_416_A-55-1-12-arr-right,BNB_416_A-55-1-12-dep-right,BNB_416_A-55-2-12-arr-right,BNB_416_A-55-2-12-dep-left
BNB_416_A-55-1-12-arr-right,BNB_416_A-55-1-12-dep-right,BNB_416_A-55-2-12-arr-left,BNB_416_A-55-2-12-dep-left
BNB_416_A-55-1-12-arr-right,BNB_416_A-55-1-12-dep-right,BNB_416_A-53-1-21-arr-right,BNB_416_A-53-1-21-dep-left
BNB_416_A-55-1-12-arr-right,BNB_416_A-55-1-12-dep-right,BNB_416_A-55-1-12-arr-right,BNB_416_A-55-1-12-dep-left
BNB_416_A-55-1-12-arr-left,BNB_416_A-55-1-12-dep-left,BNB_416_A-53-1-21-arr-left,BNB_416_A-53-1-21-dep-left
BNB_416_A-55-1-12-arr-left,BNB_416_A-55-1-12-dep-left,BNB_416_A-55-2-12-arr-right,BNB_416_A-55-2-12-dep-left
BNB_416_A-55-1-12-arr-left,BNB_416_A-55-1-12-dep-left,BNB_416_A-55-2-12-arr-left,BNB_416_A-55-2-12-dep-left
BNB_416_A-55-1-12-arr-left,BNB_416_A-55-1-12-dep-left,BNB_416_A-53-1-21-arr-right,BNB_416_A-53-1-21-dep-left
BNB_416_A-55-1-12-arr-left,BNB_416_A-55-1-12-dep-left,BNB_416_A-55-1-12-arr-right,BNB_416_A-55-1-12-dep-left
BNB_416_A-53-1-21-arr-left,BNB_416_A-53-1-21-dep-left,BNB_416_A-55-2-12-arr-right,BNB_416_A-55-2-12-dep-left
BNB_416_A-53-1-21-arr-left,BNB_416_A-53-1-21-dep-left,BNB_416_A-55-2-12-arr-left,BNB_416_A-55-2-12-dep-left
BNB_416_A-53-1-21-arr-left,BNB_416_A-53-1-21-dep-left,BNB_416_A-53-1-21-arr-right,BNB_416_A-53-1-21-dep-left
BNB_416_A-53-1-21-arr-left,BNB_416_A-53-1-21-dep-left,BNB_416_A-55-1-12-arr-right,BNB_416_A-55-1-12-dep-left
BNB_416_A-55-2-12-arr-right,BNB_416_A-55-2-12-dep-left,BNB_416_A-55-2-12-arr-left,BNB_416_A-55-2-12-dep-left
BNB_416_A-55-2-12-arr-right,BNB_416_A-55-2-12-dep-left,BNB_416_A-53-1-21-arr-right,BNB_416_A-53-1-21-dep-left
BNB_416_A-55-2-12-arr-right,BNB_416_A-55-2-12-dep-left,BNB_416_A-55-1-12-arr-right,BNB_416_A-55-1-12-dep-left
BNB_416_A-55-2-12-arr-left,BNB_416_A-55-2-12-dep-left,BNB_416_A-53-1-21-arr-right,BNB_416_A-53-1-21-dep-left
BNB_416_A-55-2-12-arr-left,BNB_416_A-55-2-12-dep-left,BNB_416_A-55-1-12-arr-right,BNB_416_A-55-1-12-dep-left
BNB_416_A-53-1-21-arr-right,BNB_416_A-53-1-21-dep-left,BNB_416_A-55-1-12-arr-right,BNB_416_A-55-1-12-dep-left
BNB_418_A-55-2-12-arr-right,BNB_418_A-55-2-12-dep-left,BNB_418_A-53-1-21-arr-right,BNB_418_A-53-1-21-dep-left
BNB_418_A-55-2-12-arr-right,BNB_418_A-55-2-12-dep-left,BNB_418_A-53-2-21-arr-right,BNB_418_A-53-2-21-dep-left
BNB_418_A-55-2-12-arr-right,BNB_418_A-55-2-12-dep-left,BNB_418_A-55-1-12-arr-right,BNB_418_A-55-1-12-dep-left
BNB_418_A-53-1-21-arr-right,BNB_418_A-53-1-21-dep-left,BNB_418_A-53-2-21-arr-right,BNB_418_A-53-2-21-dep-left
BNB_418_A-53-1-21-arr-right,BNB_418_A-53-1-21-dep-left,BNB_418_A-55-1-12-arr-right,BNB_418_A-55-1-12-dep-left
BNB_418_A-53-2-21-arr-right,BNB_418_A-53-2-21-dep-left,BNB_418_A-55-1-12-arr-right,BNB_418_A-55-1-12-dep-left
BNB_417_A-53-1-21-arr-right,BNB_417_A-53-1-21-dep-left,BNB_417_A-53-2-21-arr-left,BNB_417_A-53-2-21-dep-left
BNB_417_A-53-1-21-arr-right,BNB_417_A-53-1-21-dep-left,BNB_417_A-53-2-21-arr-right,BNB_417_A-53-2-21-dep-left
BNB_417_A-53-1-21-arr-right,BNB_417_A-53-1-21-dep-left,BNB_417_A-53-1-21-arr-left,BNB_417_A-53-1-21-dep-left
BNB_417_A-53-1-21-arr-right,BNB_417_A-53-1-21-dep-left,BNB_417_A-55-2-12-arr-right,BNB_417_A-55-2-12-dep-right
BNB_417_A-53-1-21-arr-right,BNB_417_A-53-1-21-dep-left,BNB_417_A-55-1-12-arr-right,BNB_417_A-55-1-12-dep-left
BNB_417_A-53-1-21-arr-right,BNB_417_A-53-1-21-dep-left,BNB_417_A-55-2-12-arr-left,BNB_417_A-55-2-12-dep-left
BNB_417_A-53-1-21-arr-right,BNB_417_A-53-1-21-dep-left,BNB_417_A-53-1-21-arr-right,BNB_417_A-53-1-21-dep-right
BNB_417_A-53-1-21-arr-right,BNB_417_A-53-1-21-dep-left,BNB_417_A-53-2-21-arr-right,BNB_417_A-53-2-21-dep-right
BNB_417_A-53-1-21-arr-right,BNB_417_A-53-1-21-dep-left,BNB_417_A-55-2-12-arr-right,BNB_417_A-55-2-12-dep-left
BNB_417_A-53-1-21-arr-right,BNB_417_A-53-1-21-dep-left,BNB_417_A-55-1-12-arr-right,BNB_417_A-55-1-12-dep-right
BNB_417_A-53-1-21-arr-right,BNB_417_A-53-1-21-dep-left,BNB_417_A-55-1-12-arr-left,BNB_417_A-55-1-12-dep-left
BNB_417_A-53-2-21-arr-left,BNB_417_A-53-2-21-dep-left,BNB_417_A-53-2-21-arr-right,BNB_417_A-53-2-21-dep-left
BNB_417_A-53-2-21-arr-left,BNB_417_A-53-2-21-dep-left,BNB_417_A-53-1-21-arr-left,BNB_417_A-53-1-21-dep-left
BNB_417_A-53-2-21-arr-left,BNB_417_A-53-2-21-dep-left,BNB_417_A-55-2-12-arr-right,BNB_417_A-55-2-12-dep-right
BNB_417_A-53-2-21-arr-left,BNB_417_A-53-2-21-dep-left,BNB_417_A-55-1-12-arr-right,BNB_417_A-55-1-12-dep-left
BNB_417_A-53-2-21-arr-left,BNB_417_A-53-2-21-dep-left,BNB_417_A-55-2-12-arr-left,BNB_417_A-55-2-12-dep-left
BNB_417_A-53-2-21-arr-left,BNB_417_A-53-2-21-dep-left,BNB_417_A-53-1-21-arr-right,BNB_417_A-53-1-21-dep-right
BNB_417_A-53-2-21-arr-left,BNB_417_A-53-2-21-dep-left,BNB_417_A-53-2-21-arr-right,BNB_417_A-53-2-21-dep-right
BNB_417_A-53-2-21-arr-left,BNB_417_A-53-2-21-dep-left,BNB_417_A-55-2-12-arr-right,BNB_417_A-55-2-12-dep-left
BNB_417_A-53-2-21-arr-left,BNB_417_A-53-2-21-dep-left,BNB_417_A-55-1-12-arr-right,BNB_417_A-55-1-12-dep-right
BNB_417_A-53-2-21-arr-left,BNB_417_A-53-2-21-dep-left,BNB_417_A-55-1-12-arr-left,BNB_417_A-55-1-12-dep-left
BNB_417_A-53-2-21-arr-right,BNB_417_A-53-2-21-dep-left,BNB_417_A-53-1-21-arr-left,BNB_417_A-53-1-21-dep-left
BNB_417_A-53-2-21-arr-right,BNB_417_A-53-2-21-dep-left,BNB_417_A-55-2-12-arr-right,BNB_417_A-55-2-12-dep-right
BNB_417_A-53-2-21-arr-right,BNB_417_A-53-2-21-dep-left,BNB_417_A-55-1-12-arr-right,BNB_417_A-55-1-12-dep-left
BNB_417_A-53-2-21-arr-right,BNB_417_A-53-2-21-dep-left,BNB_417_A-55-2-12-arr-left,BNB_417_A-55-2-12-dep-left
BNB_417_A-53-2-21-arr-right,BNB_417_A-53-2-21-dep-left,BNB_417_A-53-1-21-arr-right,BNB_417_A-53-1-21-dep-right
BNB_417_A-53-2-21-arr-right,BNB_417_A-53-2-21-dep-left,BNB_417_A-53-2-21-arr-right,BNB_417_A-53-2-21-dep-right
BNB_417_A-53-2-21-arr-right,BNB_417_A-53-2-21-dep-left,BNB_417_A-55-2-12-arr-right,BNB_417_A-55-2-12-dep-left
BNB_417_A-53-2-21-arr-right,BNB_417_A-53-2-21-dep-left,BNB_417_A-55-1-12-arr-right,BNB_417_A-55-1-12-dep-right
BNB_417_A-53-2-21-arr-right,BNB_417_A-53-2-21-dep-left,BNB_417_A-55-1-12-arr-left,BNB_417_A-55-1-12-dep-left
BNB_417_A-53-1-21-arr-left,BNB_417_A-53-1-21-dep-left,BNB_417_A-55-2-12-arr-right,BNB_417_A-55-2-12-dep-right
BNB_417_A-53-1-21-arr-left,BNB_417_A-53-1-21-dep-left,BNB_417_A-55-1-12-arr-right,BNB_417_A-55-1-12-dep-left
BNB_417_A-53-1-21-arr-left,BNB_417_A-53-1-21-dep-left,BNB_417_A-55-2-12-arr-left,BNB_417_A-55-2-12-dep-left
BNB_417_A-53-1-21-arr-left,BNB_417_A-53-1-21-dep-left,BNB_417_A-53-1-21-arr-right,BNB_417_A-53-1-21-dep-right
BNB_417_A-53-1-21-arr-left,BNB_417_A-53-1-21-dep-left,BNB_417_A-53-2-21-arr-right,BNB_417_A-53-2-21-dep-right
BNB_417_A-53-1-21-arr-left,BNB_417_A-53-1-21-dep-left,BNB_417_A-55-2-12-arr-right,BNB_417_A-55-2-12-dep-left
BNB_417_A-53-1-21-arr-left,BNB_417_A-53-1-21-dep-left,BNB_417_A-55-1-12-arr-right,BNB_417_A-55-1-12-dep-right
BNB_417_A-53-1-21-arr-left,BNB_417_A-53-1-21-dep-left,BNB_417_A-55-1-12-arr-left,BNB_417_A-55-1-12-dep-left
BNB_417_A-55-2-12-arr-right,BNB_417_A-55-2-12-dep-right,BNB_417_A-55-1-12-arr-right,BNB_417_A-55-1-12-dep-left
BNB_417_A-55-2-12-arr-right,BNB_417_A-55-2-12-dep-right,BNB_417_A-55-2-12-arr-left,BNB_417_A-55-2-12-dep-left
BNB_417_A-55-2-12-arr-right,BNB_417_A-55-2-12-dep-right,BNB_417_A-53-1-21-arr-right,BNB_417_A-53-1-21-dep-right
BNB_417_A-55-2-12-arr-right,BNB_417_A-55-2-12-dep-right,BNB_417_A-53-2-21-arr-right,BNB_417_A-53-2-21-dep-right
BNB_417_A-55-2-12-arr-right,BNB_417_A-55-2-12-dep-right,BNB_417_A-55-2-12-arr-right,BNB_417_A-55-2-12-dep-left
BNB_417_A-55-2-12-arr-right,BNB_417_A-55-2-12-dep-right,BNB_417_A-55-1-12-arr-right,BNB_417_A-55-1-12-dep-right
BNB_417_A-55-2-12-arr-right,BNB_417_A-55-2-12-dep-right,BNB_417_A-55-1-12-arr-left,BNB_417_A-55-1-12-dep-left
BNB_417_A-55-1-12-arr-right,BNB_417_A-55-1-12-dep-left,BNB_417_A-55-2-12-arr-left,BNB_417_A-55-2-12-dep-left
BNB_417_A-55-1-12-arr-right,BNB_417_A-55-1-12-dep-left,BNB_417_A-53-1-21-arr-right,BNB_417_A-53-1-21-dep-right
BNB_417_A-55-1-12-arr-right,BNB_417_A-55-1-12-dep-left,BNB_417_A-53-2-21-arr-right,BNB_417_A-53-2-21-dep-right
BNB_417_A-55-1-12-arr-right,BNB_417_A-55-1-12-dep-left,BNB_417_A-55-2-12-arr-right,BNB_417_A-55-2-12-dep-left
BNB_417_A-55-1-12-arr-right,BNB_417_A-55-1-12-dep-left,BNB_417_A-55-1-12-arr-right,BNB_417_A-55-1-12-dep-right
BNB_417_A-55-1-12-arr-right,BNB_417_A-55-1-12-dep-left,BNB_417_A-55-1-12-arr-left,BNB_417_A-55-1-12-dep-left
BNB_417_A-55-2-12-arr-left,BNB_417_A-55-2-12-dep-left,BNB_417_A-53-1-21-arr-right,BNB_417_A-53-1-21-dep-right
BNB_417_A-55-2-12-arr-left,BNB_417_A-55-2-12-dep-left,BNB_417_A-53-2-21-arr-right,BNB_417_A-53-2-21-dep-right
BNB_417_A-55-2-12-arr-left,BNB_417_A-55-2-12-dep-left,BNB_417_A-55-2-12-arr-right,BNB_417_A-55-2-12-dep-left
BNB_417_A-55-2-12-arr-left,BNB_417_A-55-2-12-dep-left,BNB_417_A-55-1-12-arr-right,BNB_417_A-55-1-12-dep-right
BNB_417_A-55-2-12-arr-left,BNB_417_A-55-2-12-dep-left,BNB_417_A-55-1-12-arr-left,BNB_417_A-55-1-12-dep-left
BNB_417_A-53-1-21-arr-right,BNB_417_A-53-1-21-dep-right,BNB_417_A-53-2-21-arr-right,BNB_417_A-53-2-21-dep-right
BNB_417_A-53-1-21-arr-right,BNB_417_A-53-1-21-dep-right,BNB_417_A-55-2-12-arr-right,BNB_417_A-55-2-12-dep-left
BNB_417_A-53-1-21-arr-right,BNB_417_A-53-1-21-dep-right,BNB_417_A-55-1-12-arr-right,BNB_417_A-55-1-12-dep-right
BNB_417_A-53-1-21-arr-right,BNB_417_A-53-1-21-dep-right,BNB_417_A-55-1-12-arr-left,BNB_417_A-55-1-12-dep-left
BNB_417_A-53-2-21-arr-right,BNB_417_A-53-2-21-dep-right,BNB_417_A-55-2-12-arr-right,BNB_417_A-55-2-12-dep-left
BNB_417_A-53-2-21-arr-right,BNB_417_A-53-2-21-dep-right,BNB_417_A-55-1-12-arr-right,BNB_417_A-55-1-12-dep-right
BNB_417_A-53-2-21-arr-right,BNB_417_A-53-2-21-dep-right,BNB_417_A-55-1-12-arr-left,BNB_417_A-55-1-12-dep-left
BNB_417_A-55-2-12-arr-right,BNB_417_A-55-2-12-dep-left,BNB_417_A-55-1-12-arr-right,BNB_417_A-55-1-12-dep-right
BNB_417_A-55-2-12-arr-right,BNB_417_A-55-2-12-dep-left,BNB_417_A-55-1-12-arr-left,BNB_417_A-55-1-12-dep-left
BNB_417_A-55-1-12-arr-right,BNB_417_A-55-1-12-dep-right,BNB_417_A-55-1-12-arr-left,BNB_417_A-55-1-12-dep-left
BAHU_473_B-53-2-2-arr-right,BAHU_473_B-53-2-2-dep-right,BAHU_473_B-53-1-2-arr-right,BAHU_473_B-53-1-2-dep-right
BWIN_112_B-528-1-2-arr-left,BWIN_112_B-528-1-2-dep-left,BWIN_112_B-528-1-1-arr-right,BWIN_112_B-528-1-1-dep-right
BWIN_111_B-528-1-1-arr-left,BWIN_111_B-528-1-1-dep-left,BWIN_111_B-528-1-2-arr-right,BWIN_111_B-528-1-2-dep-right
BWM_102_B-528-1-2-arr-left,BWM_102_B-528-1-2-dep-left,BWM_102_B-528-1-1-arr-right,BWM_102_B-528-1-1-dep-right
BWM_101_B-528-1-1-arr-left,BWM_101_B-528-1-1-dep-left,BWM_101_B-528-1-2-arr-right,BWM_101_B-528-1-2-dep-right
BSNH_684_B-108-1-12-arr-right,BSNH_684_B-108-1-12-dep-left,BSNH_684_B-528-1-12-arr-right,BSNH_684_B-528-1-12-dep-left
BSNH_683_B-108-1-12-arr-left,BSNH_683_B-108-1-12-dep-right,BSNH_683_B-528-1-12-arr-left,BSNH_683_B-528-1-12-dep-right
BAHU_474_B-55-2-1-arr-right,BAHU_474_B-55-2-1-dep-right,BAHU_474_B-66-1-2-arr-right,BAHU_474_B-66-1-2-dep-right
BAHU_474_B-55-2-1-arr-right,BAHU_474_B-55-2-1-dep-right,BAHU_474_B-55-1-1-arr-right,BAHU_474_B-55-1-1-dep-right
BAHU_474_B-55-2-1-arr-right,BAHU_474_B-55-2-1-dep-right,BAHU_474_B-66-2-2-arr-right,BAHU_474_B-66-2-2-dep-right
BAHU_474_B-66-1-2-arr-right,BAHU_474_B-66-1-2-dep-right,BAHU_474_B-55-1-1-arr-right,BAHU_474_B-55-1-1-dep-right
BAHU_474_B-66-1-2-arr-right,BAHU_474_B-66-1-2-dep-right,BAHU_474_B-66-2-2-arr-right,BAHU_474_B-66-2-2-dep-right
BAHU_474_B-55-1-1-arr-right,BAHU_474_B-55-1-1-dep-right,BAHU_474_B-66-2-2-arr-right,BAHU_474_B-66-2-2-dep-right
BKRW_101_B-140-1-2-arr-right,BKRW_101_B-140-1-2-dep-right,BKRW_101_B-140-1-1-arr-left,BKRW_101_B-140-1-1-dep-left
BKRW_102_B-140-1-1-arr-right,BKRW_102_B-140-1-1-dep-right,BKRW_102_B-140-1-2-arr-left,BKRW_102_B-140-1-2-dep-left
BBLB_1_B-5-1-12-arr-right,BBLB_1_B-5-1-12-dep-left,BBLB_1_B-140-1-12-arr-right,BBLB_1_B-140-1-12-dep-left
BBLB_4_B-140-1-12-arr-left,BBLB_4_B-140-1-12-dep-right,BBLB_4_B-5-1-12-arr-left,BBLB_4_B-5-1-12-dep-right
BBLB_3_A-5-1-12-arr-right,BBLB_3_A-5-1-12-dep-left,BBLB_3_A-140-1-12-arr-right,BBLB_3_A-140-1-12-dep-left
BPOP_455_A-66-1-21-arr-left,BPOP_455_A-66-1-21-dep-left,BPOP_455_A-66-2-21-arr-left,BPOP_455_A-66-2-21-dep-left
BPOP_456_A-66-2-21-arr-right,BPOP_456_A-66-2-21-dep-left,BPOP_456_A-66-1-21-arr-left,BPOP_456_A-66-1-21-dep-left
BPOP_456_A-66-2-21-arr-right,BPOP_456_A-66-2-21-dep-left,BPOP_456_A-66-2-21-arr-right,BPOP_456_A-66-2-21-dep-right
BPOP_456_A-66-2-21-arr-right,BPOP_456_A-66-2-21-dep-left,BPOP_456_A-66-1-21-arr-right,BPOP_456_A-66-1-21-dep-left
BPOP_456_A-66-2-21-arr-right,BPOP_456_A-66-2-21-dep-left,BPOP_456_A-66-2-21-arr-left,BPOP_456_A-66-2-21-dep-left
BPOP_456_A-66-2-21-arr-right,BPOP_456_A-66-2-21-dep-left,BPOP_456_A-66-1-21-arr-right,BPOP_456_A-66-1-21-dep-right
BPOP_456_A-66-1-21-arr-left,BPOP_456_A-66-1-21-dep-left,BPOP_456_A-66-2-21-arr-right,BPOP_456_A-66-2-21-dep-right
BPOP_456_A-66-1-21-arr-left,BPOP_456_A-66-1-21-dep-left,BPOP_456_A-66-1-21-arr-right,BPOP_456_A-66-1-21-dep-left
BPOP_456_A-66-1-21-arr-left,BPOP_456_A-66-1-21-dep-left,BPOP_456_A-66-2-21-arr-left,BPOP_456_A-66-2-21-dep-left
BPOP_456_A-66-1-21-arr-left,BPOP_456_A-66-1-21-dep-left,BPOP_456_A-66-1-21-arr-right,BPOP_456_A-66-1-21-dep-right
BPOP_456_A-66-2-21-arr-right,BPOP_456_A-66-2-21-dep-right,BPOP_456_A-66-1-21-arr-right,BPOP_456_A-66-1-21-dep-left
BPOP_456_A-66-2-21-arr-right,BPOP_456_A-66-2-21-dep-right,BPOP_456_A-66-2-21-arr-left,BPOP_456_A-66-2-21-dep-left
BPOP_456_A-66-2-21-arr-right,BPOP_456_A-66-2-21-dep-right,BPOP_456_A-66-1-21-arr-right,BPOP_456_A-66-1-21-dep-right
BPOP_456_A-66-1-21-arr-right,BPOP_456_A-66-1-21-dep-left,BPOP_456_A-66-2-21-arr-left,BPOP_456_A-66-2-21-dep-left
BPOP_456_A-66-1-21-arr-right,BPOP_456_A-66-1-21-dep-left,BPOP_456_A-66-1-21-arr-right,BPOP_456_A-66-1-21-dep-right
BPOP_456_A-66-2-21-arr-left,BPOP_456_A-66-2-21-dep-left,BPOP_456_A-66-1-21-arr-right,BPOP_456_A-66-1-21-dep-right
BARF_311_B-108-1-2-arr-right,BARF_311_B-108-1-2-dep-right,BARF_311_B-108-1-1-arr-right,BARF_311_B-108-1-1-dep-right
BGB_723_B-7-3-1-arr-right,BGB_723_B-7-3-1-dep-right,BGB_723_B-465-1-1-arr-right,BGB_723_B-465-1-1-dep-right
BGB_723_B-7-3-1-arr-right,BGB_723_B-7-3-1-dep-right,BGB_723_B-7-1-1-arr-right,BGB_723_B-7-1-1-dep-right
BGB_723_B-7-3-1-arr-right,BGB_723_B-7-3-1-dep-right,BGB_723_B-7-2-1-arr-right,BGB_723_B-7-2-1-dep-right
BGB_723_B-465-1-1-arr-right,BGB_723_B-465-1-1-dep-right,BGB_723_B-7-1-1-arr-right,BGB_723_B-7-1-1-dep-right
BGB_723_B-465-1-1-arr-right,BGB_723_B-465-1-1-dep-right,BGB_723_B-7-2-1-arr-right,BGB_723_B-7-2-1-dep-right
BGB_723_B-7-1-1-arr-right,BGB_723_B-7-1-1-dep-right,BGB_723_B-7-2-1-arr-right,BGB_723_B-7-2-1-dep-right
BSAL_771_B-7-1-1-arr-right,BSAL_771_B-7-1-1-dep-right,BSAL_771_B-7-3-1-arr-right,BSAL_771_B-7-3-1-dep-right
BSAL_771_B-7-1-1-arr-right,BSAL_771_B-7-1-1-dep-right,BSAL_771_B-8-2-1-arr-left,BSAL_771_B-8-2-1-dep-left
BSAL_771_B-7-1-1-arr-right,BSAL_771_B-7-1-1-dep-right,BSAL_771_B-7-2-1-arr-right,BSAL_771_B-7-2-1-dep-right
BSAL_771_B-7-1-1-arr-right,BSAL_771_B-7-1-1-dep-right,BSAL_771_B-465-1-2-arr-left,BSAL_771_B-465-1-2-dep-left
BSAL_771_B-7-1-1-arr-right,BSAL_771_B-7-1-1-dep-right,BSAL_771_B-8-1-1-arr-left,BSAL_771_B-8-1-1-dep-left
BSAL_771_B-7-1-1-arr-right,BSAL_771_B-7-1-1-dep-right,BSAL_771_B-465-1-1-arr-right,BSAL_771_B-465-1-1-dep-right
BSAL_771_B-7-1-1-arr-right,BSAL_771_B-7-1-1-dep-right,BSAL_771_B-8-3-1-arr-left,BSAL_771_B-8-3-1-dep-left
BSAL_771_B-7-3-1-arr-right,BSAL_771_B-7-3-1-dep-right,BSAL_771_B-8-2-1-arr-left,BSAL_771_B-8-2-1-dep-left
BSAL_771_B-7-3-1-arr-right,BSAL_771_B-7-3-1-dep-right,BSAL_771_B-7-2-1-arr-right,BSAL_771_B-7-2-1-dep-right
BSAL_771_B-7-3-1-arr-right,BSAL_771_B-7-3-1-dep-right,BSAL_771_B-465-1-2-arr-left,BSAL_771_B-465-1-2-dep-left
BSAL_771_B-7-3-1-arr-right,BSAL_771_B-7-3-1-dep-right,BSAL_771_B-8-1-1-arr-left,BSAL_771_B-8-1-1-dep-left
BSAL_771_B-7-3-1-arr-right,BSAL_771_B-7-3-1-dep-right,BSAL_771_B-465-1-1-arr-right,BSAL_771_B-465-1-1-dep-right
BSAL_771_B-7-3-1-arr-right,BSAL_771_B-7-3-1-dep-right,BSAL_771_B-8-3-1-arr-left,BSAL_771_B-8-3-1-dep-left
BSAL_771_B-8-2-1-arr-left,BSAL_771_B-8-2-1-dep-left,BSAL_771_B-7-2-1-arr-right,BSAL_771_B-7-2-1-dep-right
BSAL_771_B-8-2-1-arr-left,BSAL_771_B-8-2-1-dep-left,BSAL_771_B-465-1-2-arr-left,BSAL_771_B-465-1-2-dep-left
BSAL_771_B-8-2-1-arr-left,BSAL_771_B-8-2-1-dep-left,BSAL_771_B-8-1-1-arr-left,BSAL_771_B-8-1-1-dep-left
BSAL_771_B-8-2-1-arr-left,BSAL_771_B-8-2-1-dep-left,BSAL_771_B-465-1-1-arr-right,BSAL_771_B-465-1-1-dep-right
BSAL_771_B-8-2-1-arr-left,BSAL_771_B-8-2-1-dep-left,BSAL_771_B-8-3-1-arr-left,BSAL_771_B-8-3-1-dep-left
BSAL_771_B-7-2-1-arr-right,BSAL_771_B-7-2-1-dep-right,BSAL_771_B-465-1-2-arr-left,BSAL_771_B-465-1-2-dep-left
BSAL_771_B-7-2-1-arr-right,BSAL_771_B-7-2-1-dep-right,BSAL_771_B-8-1-1-arr-left,BSAL_771_B-8-1-1-dep-left
BSAL_771_B-7-2-1-arr-right,BSAL_771_B-7-2-1-dep-right,BSAL_771_B-465-1-1-arr-right,BSAL_771_B-465-1-1-dep-right
BSAL_771_B-7-2-1-arr-right,BSAL_771_B-7-2-1-dep-right,BSAL_771_B-8-3-1-arr-left,BSAL_771_B-8-3-1-dep-left
BSAL_771_B-465-1-2-arr-left,BSAL_771_B-465-1-2-dep-left,BSAL_771_B-8-1-1-arr-left,BSAL_771_B-8-1-1-dep-left
BSAL_771_B-465-1-2-arr-left,BSAL_771_B-465-1-2-dep-left,BSAL_771_B-465-1-1-arr-right,BSAL_771_B-465-1-1-dep-right
BSAL_771_B-465-1-2-arr-left,BSAL_771_B-465-1-2-dep-left,BSAL_771_B-8-3-1-arr-left,BSAL_771_B-8-3-1-dep-left
BSAL_771_B-8-1-1-arr-left,BSAL_771_B-8-1-1-dep-left,BSAL_771_B-465-1-1-arr-right,BSAL_771_B-465-1-1-dep-right
BSAL_771_B-8-1-1-arr-left,BSAL_771_B-8-1-1-dep-left,BSAL_771_B-8-3-1-arr-left,BSAL_771_B-8-3-1-dep-left
BSAL_771_B-465-1-1-arr-right,BSAL_771_B-465-1-1-dep-right,BSAL_771_B-8-3-1-arr-left,BSAL_771_B-8-3-1-dep-left
