alt_idx; sheaf_idx; s-t-tuple; weight; path
359; 12; ('BNIS_423_B-82-1-1-dep-right-out', 'BNIS_424_B-82-1-2-arr-right-in'); 52; [('BNIS_423_B-82-1-1-dep-right', 'BWSS_432_B-82-1-1-arr-right'), ('BWSS_432_B-82-1-1-arr-right', 'BWSS_432_B-82-1-1-dep-right'), ('BWSS_432_B-82-1-1-dep-right', 'BGRI_822_B-82-1-1-arr-left'), ('BGRI_822_B-82-1-1-arr-left', 'BGRI_822_B-82-1-1-dep-left'), ('BGRI_822_B-82-1-1-dep-left', 'BBAB_842_B-82-1-1-arr-left'), ('BBAB_842_B-82-1-1-arr-left', 'BBAB_842_B-82-1-1-dep-left'), ('BBAB_842_B-82-1-1-dep-left', 'BPDH_897_B-82-1-12-arr-right'), ('BPDH_897_B-82-1-12-arr-right', 'BPDH_897_B-82-1-12-dep-right'), ('BPDH_897_B-82-1-12-dep-right', 'BPDH_898_A-82-1-12-arr-right'), ('BPDH_898_A-82-1-12-arr-right', 'BPDH_898_A-82-1-12-dep-left'), ('BPDH_898_A-82-1-12-dep-left', 'BPDH_896_B-82-1-12-arr-left'), ('BPDH_896_B-82-1-12-arr-left', 'BPDH_896_B-82-1-12-dep-right'), ('BPDH_896_B-82-1-12-dep-right', 'BBAB_841_B-82-1-2-arr-left'), ('BBAB_841_B-82-1-2-arr-left', 'BBAB_841_B-82-1-2-dep-left'), ('BBAB_841_B-82-1-2-dep-left', 'BGRI_821_B-82-1-2-arr-left'), ('BGRI_821_B-82-1-2-arr-left', 'BGRI_821_B-82-1-2-dep-left'), ('BGRI_821_B-82-1-2-dep-left', 'BWSS_434_B-82-1-2-arr-right'), ('BWSS_434_B-82-1-2-arr-right', 'BWSS_434_B-82-1-2-dep-right'), ('BWSS_434_B-82-1-2-dep-right', 'BNIS_424_B-82-1-2-arr-right')]
360; 12; ('BNIS_423_B-82-1-1-dep-right-out', 'BNIS_424_B-82-1-2-arr-right-in'); 47; [('BNIS_423_B-82-1-1-dep-right', 'BWSS_432_B-82-1-1-arr-right'), ('BWSS_432_B-82-1-1-arr-right', 'BWSS_432_B-82-1-1-dep-right'), ('BWSS_432_B-82-1-1-dep-right', 'BGRI_822_B-82-1-1-arr-left'), ('BGRI_822_B-82-1-1-arr-left', 'BGRI_822_B-82-1-1-dep-left'), ('BGRI_822_B-82-1-1-dep-left', 'BBAB_842_B-82-1-1-arr-left'), ('BBAB_842_B-82-1-1-arr-left', 'BBAB_842_B-82-1-1-dep-left'), ('BBAB_842_B-82-1-1-dep-left', 'BPDH_897_B-82-1-12-arr-right'), ('BPDH_897_B-82-1-12-arr-right', 'BPDH_897_B-82-1-12-dep-right'), ('BPDH_897_B-82-1-12-dep-right', 'BPDH_898_A-82-1-12-arr-right'), ('BPDH_898_A-82-1-12-arr-right', 'BPDH_898_A-82-1-12-dep-left'), ('BPDH_898_A-82-1-12-dep-left', 'BPDH_896_B-82-1-12-arr-left'), ('BPDH_896_B-82-1-12-arr-left', 'BPDH_896_B-82-1-12-dep-right'), ('BPDH_896_B-82-1-12-dep-right', 'BBAB_841_B-82-1-2-arr-left'), ('BBAB_841_B-82-1-2-arr-left', 'BBAB_841_B-82-1-2-dep-left'), ('BBAB_841_B-82-1-2-dep-left', 'BGRI_821_B-82-1-2-arr-left'), ('BGRI_821_B-82-1-2-arr-left', 'BGRI_821_B-82-1-2-dep-left'), ('BGRI_821_B-82-1-2-dep-left', 'BWSS_433_B-82-1-2-arr-left'), ('BWSS_433_B-82-1-2-arr-left', 'BWSS_433_B-82-1-2-dep-right'), ('BWSS_433_B-82-1-2-dep-right', 'BNIS_424_B-82-1-2-arr-right')]
361; 12; ('BNIS_423_B-82-1-1-dep-right-out', 'BNIS_424_B-82-1-2-arr-right-in'); 36; [('BNIS_423_B-82-1-1-dep-right', 'BWSS_432_B-82-1-1-arr-right'), ('BWSS_432_B-82-1-1-arr-right', 'BWSS_432_B-82-1-1-dep-right'), ('BWSS_432_B-82-1-1-dep-right', 'BGRI_822_B-82-1-1-arr-left'), ('BGRI_822_B-82-1-1-arr-left', 'BGRI_822_B-82-1-1-dep-left'), ('BGRI_822_B-82-1-1-dep-left', 'BBAB_842_B-82-1-1-arr-left'), ('BBAB_842_B-82-1-1-arr-left', 'BBAB_842_B-82-1-1-dep-left'), ('BBAB_842_B-82-1-1-dep-left', 'BPDH_897_B-82-1-12-arr-right'), ('BPDH_897_B-82-1-12-arr-right', 'BPDH_897_B-82-1-12-dep-right'), ('BPDH_897_B-82-1-12-dep-right', 'BPDH_898_A-82-1-12-arr-right'), ('BPDH_898_A-82-1-12-arr-right', 'BPDH_898_A-82-1-12-dep-left'), ('BPDH_898_A-82-1-12-dep-left', 'BPDH_896_B-82-1-12-arr-left'), ('BPDH_896_B-82-1-12-arr-left', 'BPDH_896_B-82-1-12-dep-right'), ('BPDH_896_B-82-1-12-dep-right', 'BBAB_842_B-82-1-2-arr-right'), ('BBAB_842_B-82-1-2-arr-right', 'BBAB_842_B-82-1-2-dep-right'), ('BBAB_842_B-82-1-2-dep-right', 'BGRI_822_B-82-1-2-arr-right'), ('BGRI_822_B-82-1-2-arr-right', 'BGRI_822_B-82-1-2-dep-right'), ('BGRI_822_B-82-1-2-dep-right', 'BWSS_434_B-82-1-2-arr-right'), ('BWSS_434_B-82-1-2-arr-right', 'BWSS_434_B-82-1-2-dep-right'), ('BWSS_434_B-82-1-2-dep-right', 'BNIS_424_B-82-1-2-arr-right')]
362; 12; ('BNIS_423_B-82-1-1-dep-right-out', 'BNIS_424_B-82-1-2-arr-right-in'); 41; [('BNIS_423_B-82-1-1-dep-right', 'BWSS_432_B-82-1-1-arr-right'), ('BWSS_432_B-82-1-1-arr-right', 'BWSS_432_B-82-1-1-dep-right'), ('BWSS_432_B-82-1-1-dep-right', 'BGRI_822_B-82-1-1-arr-left'), ('BGRI_822_B-82-1-1-arr-left', 'BGRI_822_B-82-1-1-dep-left'), ('BGRI_822_B-82-1-1-dep-left', 'BBAB_842_B-82-1-1-arr-left'), ('BBAB_842_B-82-1-1-arr-left', 'BBAB_842_B-82-1-1-dep-left'), ('BBAB_842_B-82-1-1-dep-left', 'BPDH_897_B-82-1-12-arr-right'), ('BPDH_897_B-82-1-12-arr-right', 'BPDH_897_B-82-1-12-dep-right'), ('BPDH_897_B-82-1-12-dep-right', 'BPDH_898_A-82-1-12-arr-right'), ('BPDH_898_A-82-1-12-arr-right', 'BPDH_898_A-82-1-12-dep-left'), ('BPDH_898_A-82-1-12-dep-left', 'BPDH_896_B-82-1-12-arr-left'), ('BPDH_896_B-82-1-12-arr-left', 'BPDH_896_B-82-1-12-dep-right'), ('BPDH_896_B-82-1-12-dep-right', 'BBAB_842_B-82-1-2-arr-right'), ('BBAB_842_B-82-1-2-arr-right', 'BBAB_842_B-82-1-2-dep-right'), ('BBAB_842_B-82-1-2-dep-right', 'BGRI_822_B-82-1-2-arr-right'), ('BGRI_822_B-82-1-2-arr-right', 'BGRI_822_B-82-1-2-dep-right'), ('BGRI_822_B-82-1-2-dep-right', 'BWSS_433_B-82-1-2-arr-left'), ('BWSS_433_B-82-1-2-arr-left', 'BWSS_433_B-82-1-2-dep-right'), ('BWSS_433_B-82-1-2-dep-right', 'BNIS_424_B-82-1-2-arr-right')]
363; 12; ('BNIS_423_B-82-1-1-dep-right-out', 'BNIS_424_B-82-1-2-arr-right-in'); 49; [('BNIS_423_B-82-1-1-dep-right', 'BWSS_432_B-82-1-1-arr-right'), ('BWSS_432_B-82-1-1-arr-right', 'BWSS_432_B-82-1-1-dep-right'), ('BWSS_432_B-82-1-1-dep-right', 'BGRI_822_B-82-1-1-arr-left'), ('BGRI_822_B-82-1-1-arr-left', 'BGRI_822_B-82-1-1-dep-left'), ('BGRI_822_B-82-1-1-dep-left', 'BBAB_842_B-82-1-1-arr-left'), ('BBAB_842_B-82-1-1-arr-left', 'BBAB_842_B-82-1-1-dep-left'), ('BBAB_842_B-82-1-1-dep-left', 'BPDH_897_B-82-1-12-arr-right'), ('BPDH_897_B-82-1-12-arr-right', 'BPDH_897_B-82-1-12-dep-right'), ('BPDH_897_B-82-1-12-dep-right', 'BPDH_898_A-82-1-12-arr-right'), ('BPDH_898_A-82-1-12-arr-right', 'BPDH_898_A-82-1-12-dep-left'), ('BPDH_898_A-82-1-12-dep-left', 'BPDH_896_B-82-1-12-arr-left'), ('BPDH_896_B-82-1-12-arr-left', 'BPDH_896_B-82-1-12-dep-right'), ('BPDH_896_B-82-1-12-dep-right', 'BBAB_842_B-82-1-2-arr-right'), ('BBAB_842_B-82-1-2-arr-right', 'BBAB_842_B-82-1-2-dep-right'), ('BBAB_842_B-82-1-2-dep-right', 'BGRI_821_B-82-1-2-arr-left'), ('BGRI_821_B-82-1-2-arr-left', 'BGRI_821_B-82-1-2-dep-left'), ('BGRI_821_B-82-1-2-dep-left', 'BWSS_434_B-82-1-2-arr-right'), ('BWSS_434_B-82-1-2-arr-right', 'BWSS_434_B-82-1-2-dep-right'), ('BWSS_434_B-82-1-2-dep-right', 'BNIS_424_B-82-1-2-arr-right')]
364; 12; ('BNIS_423_B-82-1-1-dep-right-out', 'BNIS_424_B-82-1-2-arr-right-in'); 44; [('BNIS_423_B-82-1-1-dep-right', 'BWSS_432_B-82-1-1-arr-right'), ('BWSS_432_B-82-1-1-arr-right', 'BWSS_432_B-82-1-1-dep-right'), ('BWSS_432_B-82-1-1-dep-right', 'BGRI_822_B-82-1-1-arr-left'), ('BGRI_822_B-82-1-1-arr-left', 'BGRI_822_B-82-1-1-dep-left'), ('BGRI_822_B-82-1-1-dep-left', 'BBAB_842_B-82-1-1-arr-left'), ('BBAB_842_B-82-1-1-arr-left', 'BBAB_842_B-82-1-1-dep-left'), ('BBAB_842_B-82-1-1-dep-left', 'BPDH_897_B-82-1-12-arr-right'), ('BPDH_897_B-82-1-12-arr-right', 'BPDH_897_B-82-1-12-dep-right'), ('BPDH_897_B-82-1-12-dep-right', 'BPDH_898_A-82-1-12-arr-right'), ('BPDH_898_A-82-1-12-arr-right', 'BPDH_898_A-82-1-12-dep-left'), ('BPDH_898_A-82-1-12-dep-left', 'BPDH_896_B-82-1-12-arr-left'), ('BPDH_896_B-82-1-12-arr-left', 'BPDH_896_B-82-1-12-dep-right'), ('BPDH_896_B-82-1-12-dep-right', 'BBAB_842_B-82-1-2-arr-right'), ('BBAB_842_B-82-1-2-arr-right', 'BBAB_842_B-82-1-2-dep-right'), ('BBAB_842_B-82-1-2-dep-right', 'BGRI_821_B-82-1-2-arr-left'), ('BGRI_821_B-82-1-2-arr-left', 'BGRI_821_B-82-1-2-dep-left'), ('BGRI_821_B-82-1-2-dep-left', 'BWSS_433_B-82-1-2-arr-left'), ('BWSS_433_B-82-1-2-arr-left', 'BWSS_433_B-82-1-2-dep-right'), ('BWSS_433_B-82-1-2-dep-right', 'BNIS_424_B-82-1-2-arr-right')]
365; 12; ('BNIS_423_B-82-1-1-dep-right-out', 'BNIS_424_B-82-1-2-arr-right-in'); 47; [('BNIS_423_B-82-1-1-dep-right', 'BWSS_432_B-82-1-1-arr-right'), ('BWSS_432_B-82-1-1-arr-right', 'BWSS_432_B-82-1-1-dep-right'), ('BWSS_432_B-82-1-1-dep-right', 'BGRI_822_B-82-1-1-arr-left'), ('BGRI_822_B-82-1-1-arr-left', 'BGRI_822_B-82-1-1-dep-left'), ('BGRI_822_B-82-1-1-dep-left', 'BBAB_842_B-82-1-1-arr-left'), ('BBAB_842_B-82-1-1-arr-left', 'BBAB_842_B-82-1-1-dep-left'), ('BBAB_842_B-82-1-1-dep-left', 'BPDH_897_B-82-1-12-arr-right'), ('BPDH_897_B-82-1-12-arr-right', 'BPDH_897_B-82-1-12-dep-right'), ('BPDH_897_B-82-1-12-dep-right', 'BPDH_898_A-82-1-12-arr-right'), ('BPDH_898_A-82-1-12-arr-right', 'BPDH_898_A-82-1-12-dep-left'), ('BPDH_898_A-82-1-12-dep-left', 'BPDH_897_B-82-1-12-arr-left'), ('BPDH_897_B-82-1-12-arr-left', 'BPDH_897_B-82-1-12-dep-left'), ('BPDH_897_B-82-1-12-dep-left', 'BBAB_841_B-82-1-2-arr-left'), ('BBAB_841_B-82-1-2-arr-left', 'BBAB_841_B-82-1-2-dep-left'), ('BBAB_841_B-82-1-2-dep-left', 'BGRI_822_B-82-1-2-arr-right'), ('BGRI_822_B-82-1-2-arr-right', 'BGRI_822_B-82-1-2-dep-right'), ('BGRI_822_B-82-1-2-dep-right', 'BWSS_434_B-82-1-2-arr-right'), ('BWSS_434_B-82-1-2-arr-right', 'BWSS_434_B-82-1-2-dep-right'), ('BWSS_434_B-82-1-2-dep-right', 'BNIS_424_B-82-1-2-arr-right')]
366; 12; ('BNIS_423_B-82-1-1-dep-right-out', 'BNIS_424_B-82-1-2-arr-right-in'); 52; [('BNIS_423_B-82-1-1-dep-right', 'BWSS_432_B-82-1-1-arr-right'), ('BWSS_432_B-82-1-1-arr-right', 'BWSS_432_B-82-1-1-dep-right'), ('BWSS_432_B-82-1-1-dep-right', 'BGRI_822_B-82-1-1-arr-left'), ('BGRI_822_B-82-1-1-arr-left', 'BGRI_822_B-82-1-1-dep-left'), ('BGRI_822_B-82-1-1-dep-left', 'BBAB_842_B-82-1-1-arr-left'), ('BBAB_842_B-82-1-1-arr-left', 'BBAB_842_B-82-1-1-dep-left'), ('BBAB_842_B-82-1-1-dep-left', 'BPDH_897_B-82-1-12-arr-right'), ('BPDH_897_B-82-1-12-arr-right', 'BPDH_897_B-82-1-12-dep-right'), ('BPDH_897_B-82-1-12-dep-right', 'BPDH_898_A-82-1-12-arr-right'), ('BPDH_898_A-82-1-12-arr-right', 'BPDH_898_A-82-1-12-dep-left'), ('BPDH_898_A-82-1-12-dep-left', 'BPDH_897_B-82-1-12-arr-left'), ('BPDH_897_B-82-1-12-arr-left', 'BPDH_897_B-82-1-12-dep-left'), ('BPDH_897_B-82-1-12-dep-left', 'BBAB_841_B-82-1-2-arr-left'), ('BBAB_841_B-82-1-2-arr-left', 'BBAB_841_B-82-1-2-dep-left'), ('BBAB_841_B-82-1-2-dep-left', 'BGRI_822_B-82-1-2-arr-right'), ('BGRI_822_B-82-1-2-arr-right', 'BGRI_822_B-82-1-2-dep-right'), ('BGRI_822_B-82-1-2-dep-right', 'BWSS_433_B-82-1-2-arr-left'), ('BWSS_433_B-82-1-2-arr-left', 'BWSS_433_B-82-1-2-dep-right'), ('BWSS_433_B-82-1-2-dep-right', 'BNIS_424_B-82-1-2-arr-right')]
367; 12; ('BNIS_423_B-82-1-1-dep-right-out', 'BNIS_424_B-82-1-2-arr-right-in'); 50; [('BNIS_423_B-82-1-1-dep-right', 'BWSS_432_B-82-1-1-arr-right'), ('BWSS_432_B-82-1-1-arr-right', 'BWSS_432_B-82-1-1-dep-right'), ('BWSS_432_B-82-1-1-dep-right', 'BGRI_822_B-82-1-1-arr-left'), ('BGRI_822_B-82-1-1-arr-left', 'BGRI_822_B-82-1-1-dep-left'), ('BGRI_822_B-82-1-1-dep-left', 'BBAB_842_B-82-1-1-arr-left'), ('BBAB_842_B-82-1-1-arr-left', 'BBAB_842_B-82-1-1-dep-left'), ('BBAB_842_B-82-1-1-dep-left', 'BPDH_897_B-82-1-12-arr-right'), ('BPDH_897_B-82-1-12-arr-right', 'BPDH_897_B-82-1-12-dep-right'), ('BPDH_897_B-82-1-12-dep-right', 'BPDH_898_A-82-1-12-arr-right'), ('BPDH_898_A-82-1-12-arr-right', 'BPDH_898_A-82-1-12-dep-left'), ('BPDH_898_A-82-1-12-dep-left', 'BPDH_897_B-82-1-12-arr-left'), ('BPDH_897_B-82-1-12-arr-left', 'BPDH_897_B-82-1-12-dep-left'), ('BPDH_897_B-82-1-12-dep-left', 'BBAB_841_B-82-1-2-arr-left'), ('BBAB_841_B-82-1-2-arr-left', 'BBAB_841_B-82-1-2-dep-left'), ('BBAB_841_B-82-1-2-dep-left', 'BGRI_821_B-82-1-2-arr-left'), ('BGRI_821_B-82-1-2-arr-left', 'BGRI_821_B-82-1-2-dep-left'), ('BGRI_821_B-82-1-2-dep-left', 'BWSS_434_B-82-1-2-arr-right'), ('BWSS_434_B-82-1-2-arr-right', 'BWSS_434_B-82-1-2-dep-right'), ('BWSS_434_B-82-1-2-dep-right', 'BNIS_424_B-82-1-2-arr-right')]
368; 12; ('BNIS_423_B-82-1-1-dep-right-out', 'BNIS_424_B-82-1-2-arr-right-in'); 45; [('BNIS_423_B-82-1-1-dep-right', 'BWSS_432_B-82-1-1-arr-right'), ('BWSS_432_B-82-1-1-arr-right', 'BWSS_432_B-82-1-1-dep-right'), ('BWSS_432_B-82-1-1-dep-right', 'BGRI_822_B-82-1-1-arr-left'), ('BGRI_822_B-82-1-1-arr-left', 'BGRI_822_B-82-1-1-dep-left'), ('BGRI_822_B-82-1-1-dep-left', 'BBAB_842_B-82-1-1-arr-left'), ('BBAB_842_B-82-1-1-arr-left', 'BBAB_842_B-82-1-1-dep-left'), ('BBAB_842_B-82-1-1-dep-left', 'BPDH_897_B-82-1-12-arr-right'), ('BPDH_897_B-82-1-12-arr-right', 'BPDH_897_B-82-1-12-dep-right'), ('BPDH_897_B-82-1-12-dep-right', 'BPDH_898_A-82-1-12-arr-right'), ('BPDH_898_A-82-1-12-arr-right', 'BPDH_898_A-82-1-12-dep-left'), ('BPDH_898_A-82-1-12-dep-left', 'BPDH_897_B-82-1-12-arr-left'), ('BPDH_897_B-82-1-12-arr-left', 'BPDH_897_B-82-1-12-dep-left'), ('BPDH_897_B-82-1-12-dep-left', 'BBAB_841_B-82-1-2-arr-left'), ('BBAB_841_B-82-1-2-arr-left', 'BBAB_841_B-82-1-2-dep-left'), ('BBAB_841_B-82-1-2-dep-left', 'BGRI_821_B-82-1-2-arr-left'), ('BGRI_821_B-82-1-2-arr-left', 'BGRI_821_B-82-1-2-dep-left'), ('BGRI_821_B-82-1-2-dep-left', 'BWSS_433_B-82-1-2-arr-left'), ('BWSS_433_B-82-1-2-arr-left', 'BWSS_433_B-82-1-2-dep-right'), ('BWSS_433_B-82-1-2-dep-right', 'BNIS_424_B-82-1-2-arr-right')]
369; 12; ('BNIS_423_B-82-1-1-dep-right-out', 'BNIS_424_B-82-1-2-arr-right-in'); 44; [('BNIS_423_B-82-1-1-dep-right', 'BWSS_432_B-82-1-1-arr-right'), ('BWSS_432_B-82-1-1-arr-right', 'BWSS_432_B-82-1-1-dep-right'), ('BWSS_432_B-82-1-1-dep-right', 'BGRI_822_B-82-1-1-arr-left'), ('BGRI_822_B-82-1-1-arr-left', 'BGRI_822_B-82-1-1-dep-left'), ('BGRI_822_B-82-1-1-dep-left', 'BBAB_842_B-82-1-1-arr-left'), ('BBAB_842_B-82-1-1-arr-left', 'BBAB_842_B-82-1-1-dep-left'), ('BBAB_842_B-82-1-1-dep-left', 'BPDH_897_B-82-1-12-arr-right'), ('BPDH_897_B-82-1-12-arr-right', 'BPDH_897_B-82-1-12-dep-right'), ('BPDH_897_B-82-1-12-dep-right', 'BPDH_898_A-82-1-12-arr-right'), ('BPDH_898_A-82-1-12-arr-right', 'BPDH_898_A-82-1-12-dep-left'), ('BPDH_898_A-82-1-12-dep-left', 'BPDH_897_B-82-1-12-arr-left'), ('BPDH_897_B-82-1-12-arr-left', 'BPDH_897_B-82-1-12-dep-left'), ('BPDH_897_B-82-1-12-dep-left', 'BBAB_842_B-82-1-2-arr-right'), ('BBAB_842_B-82-1-2-arr-right', 'BBAB_842_B-82-1-2-dep-right'), ('BBAB_842_B-82-1-2-dep-right', 'BGRI_822_B-82-1-2-arr-right'), ('BGRI_822_B-82-1-2-arr-right', 'BGRI_822_B-82-1-2-dep-right'), ('BGRI_822_B-82-1-2-dep-right', 'BWSS_434_B-82-1-2-arr-right'), ('BWSS_434_B-82-1-2-arr-right', 'BWSS_434_B-82-1-2-dep-right'), ('BWSS_434_B-82-1-2-dep-right', 'BNIS_424_B-82-1-2-arr-right')]
370; 12; ('BNIS_423_B-82-1-1-dep-right-out', 'BNIS_424_B-82-1-2-arr-right-in'); 49; [('BNIS_423_B-82-1-1-dep-right', 'BWSS_432_B-82-1-1-arr-right'), ('BWSS_432_B-82-1-1-arr-right', 'BWSS_432_B-82-1-1-dep-right'), ('BWSS_432_B-82-1-1-dep-right', 'BGRI_822_B-82-1-1-arr-left'), ('BGRI_822_B-82-1-1-arr-left', 'BGRI_822_B-82-1-1-dep-left'), ('BGRI_822_B-82-1-1-dep-left', 'BBAB_842_B-82-1-1-arr-left'), ('BBAB_842_B-82-1-1-arr-left', 'BBAB_842_B-82-1-1-dep-left'), ('BBAB_842_B-82-1-1-dep-left', 'BPDH_897_B-82-1-12-arr-right'), ('BPDH_897_B-82-1-12-arr-right', 'BPDH_897_B-82-1-12-dep-right'), ('BPDH_897_B-82-1-12-dep-right', 'BPDH_898_A-82-1-12-arr-right'), ('BPDH_898_A-82-1-12-arr-right', 'BPDH_898_A-82-1-12-dep-left'), ('BPDH_898_A-82-1-12-dep-left', 'BPDH_897_B-82-1-12-arr-left'), ('BPDH_897_B-82-1-12-arr-left', 'BPDH_897_B-82-1-12-dep-left'), ('BPDH_897_B-82-1-12-dep-left', 'BBAB_842_B-82-1-2-arr-right'), ('BBAB_842_B-82-1-2-arr-right', 'BBAB_842_B-82-1-2-dep-right'), ('BBAB_842_B-82-1-2-dep-right', 'BGRI_822_B-82-1-2-arr-right'), ('BGRI_822_B-82-1-2-arr-right', 'BGRI_822_B-82-1-2-dep-right'), ('BGRI_822_B-82-1-2-dep-right', 'BWSS_433_B-82-1-2-arr-left'), ('BWSS_433_B-82-1-2-arr-left', 'BWSS_433_B-82-1-2-dep-right'), ('BWSS_433_B-82-1-2-dep-right', 'BNIS_424_B-82-1-2-arr-right')]
371; 12; ('BNIS_423_B-82-1-1-dep-right-out', 'BNIS_424_B-82-1-2-arr-right-in'); 57; [('BNIS_423_B-82-1-1-dep-right', 'BWSS_432_B-82-1-1-arr-right'), ('BWSS_432_B-82-1-1-arr-right', 'BWSS_432_B-82-1-1-dep-right'), ('BWSS_432_B-82-1-1-dep-right', 'BGRI_822_B-82-1-1-arr-left'), ('BGRI_822_B-82-1-1-arr-left', 'BGRI_822_B-82-1-1-dep-left'), ('BGRI_822_B-82-1-1-dep-left', 'BBAB_842_B-82-1-1-arr-left'), ('BBAB_842_B-82-1-1-arr-left', 'BBAB_842_B-82-1-1-dep-left'), ('BBAB_842_B-82-1-1-dep-left', 'BPDH_897_B-82-1-12-arr-right'), ('BPDH_897_B-82-1-12-arr-right', 'BPDH_897_B-82-1-12-dep-right'), ('BPDH_897_B-82-1-12-dep-right', 'BPDH_898_A-82-1-12-arr-right'), ('BPDH_898_A-82-1-12-arr-right', 'BPDH_898_A-82-1-12-dep-left'), ('BPDH_898_A-82-1-12-dep-left', 'BPDH_897_B-82-1-12-arr-left'), ('BPDH_897_B-82-1-12-arr-left', 'BPDH_897_B-82-1-12-dep-left'), ('BPDH_897_B-82-1-12-dep-left', 'BBAB_842_B-82-1-2-arr-right'), ('BBAB_842_B-82-1-2-arr-right', 'BBAB_842_B-82-1-2-dep-right'), ('BBAB_842_B-82-1-2-dep-right', 'BGRI_821_B-82-1-2-arr-left'), ('BGRI_821_B-82-1-2-arr-left', 'BGRI_821_B-82-1-2-dep-left'), ('BGRI_821_B-82-1-2-dep-left', 'BWSS_434_B-82-1-2-arr-right'), ('BWSS_434_B-82-1-2-arr-right', 'BWSS_434_B-82-1-2-dep-right'), ('BWSS_434_B-82-1-2-dep-right', 'BNIS_424_B-82-1-2-arr-right')]
372; 12; ('BNIS_423_B-82-1-1-dep-right-out', 'BNIS_424_B-82-1-2-arr-right-in'); 52; [('BNIS_423_B-82-1-1-dep-right', 'BWSS_432_B-82-1-1-arr-right'), ('BWSS_432_B-82-1-1-arr-right', 'BWSS_432_B-82-1-1-dep-right'), ('BWSS_432_B-82-1-1-dep-right', 'BGRI_822_B-82-1-1-arr-left'), ('BGRI_822_B-82-1-1-arr-left', 'BGRI_822_B-82-1-1-dep-left'), ('BGRI_822_B-82-1-1-dep-left', 'BBAB_842_B-82-1-1-arr-left'), ('BBAB_842_B-82-1-1-arr-left', 'BBAB_842_B-82-1-1-dep-left'), ('BBAB_842_B-82-1-1-dep-left', 'BPDH_897_B-82-1-12-arr-right'), ('BPDH_897_B-82-1-12-arr-right', 'BPDH_897_B-82-1-12-dep-right'), ('BPDH_897_B-82-1-12-dep-right', 'BPDH_898_A-82-1-12-arr-right'), ('BPDH_898_A-82-1-12-arr-right', 'BPDH_898_A-82-1-12-dep-left'), ('BPDH_898_A-82-1-12-dep-left', 'BPDH_897_B-82-1-12-arr-left'), ('BPDH_897_B-82-1-12-arr-left', 'BPDH_897_B-82-1-12-dep-left'), ('BPDH_897_B-82-1-12-dep-left', 'BBAB_842_B-82-1-2-arr-right'), ('BBAB_842_B-82-1-2-arr-right', 'BBAB_842_B-82-1-2-dep-right'), ('BBAB_842_B-82-1-2-dep-right', 'BGRI_821_B-82-1-2-arr-left'), ('BGRI_821_B-82-1-2-arr-left', 'BGRI_821_B-82-1-2-dep-left'), ('BGRI_821_B-82-1-2-dep-left', 'BWSS_433_B-82-1-2-arr-left'), ('BWSS_433_B-82-1-2-arr-left', 'BWSS_433_B-82-1-2-dep-right'), ('BWSS_433_B-82-1-2-dep-right', 'BNIS_424_B-82-1-2-arr-right')]
373; 12; ('BNIS_423_B-82-1-1-dep-right-out', 'BNIS_424_B-82-1-2-arr-right-in'); 38; [('BNIS_423_B-82-1-1-dep-right', 'BWSS_432_B-82-1-1-arr-right'), ('BWSS_432_B-82-1-1-arr-right', 'BWSS_432_B-82-1-1-dep-right'), ('BWSS_432_B-82-1-1-dep-right', 'BGRI_822_B-82-1-1-arr-left'), ('BGRI_822_B-82-1-1-arr-left', 'BGRI_822_B-82-1-1-dep-left'), ('BGRI_822_B-82-1-1-dep-left', 'BBAB_842_B-82-1-1-arr-left'), ('BBAB_842_B-82-1-1-arr-left', 'BBAB_842_B-82-1-1-dep-left'), ('BBAB_842_B-82-1-1-dep-left', 'BPDH_897_B-82-1-12-arr-right'), ('BPDH_897_B-82-1-12-arr-right', 'BPDH_897_B-82-1-12-dep-left'), ('BPDH_897_B-82-1-12-dep-left', 'BBAB_841_B-82-1-2-arr-left'), ('BBAB_841_B-82-1-2-arr-left', 'BBAB_841_B-82-1-2-dep-left'), ('BBAB_841_B-82-1-2-dep-left', 'BGRI_822_B-82-1-2-arr-right'), ('BGRI_822_B-82-1-2-arr-right', 'BGRI_822_B-82-1-2-dep-right'), ('BGRI_822_B-82-1-2-dep-right', 'BWSS_434_B-82-1-2-arr-right'), ('BWSS_434_B-82-1-2-arr-right', 'BWSS_434_B-82-1-2-dep-right'), ('BWSS_434_B-82-1-2-dep-right', 'BNIS_424_B-82-1-2-arr-right')]
