#file for arcs using the same infrastructure in the sense that activities (i,j) and (i_bar, j_bar) occupy the same underlying infrastructure
i,j,i_bar,j_bar
BWKS_373_B-73-1-2-arr-right,BWKS_373_B-73-1-2-dep-right,BWKS_373_B-89-1-12-arr-left,BWKS_373_B-89-1-12-dep-right
BWKS_373_B-73-1-2-arr-right,BWKS_373_B-73-1-2-dep-right,BWKS_373_B-90-1-12-arr-left,BWKS_373_B-90-1-12-dep-right
BWKS_373_B-73-1-2-arr-right,BWKS_373_B-73-1-2-dep-right,BWKS_373_B-69-1-2-arr-right,BWKS_373_B-69-1-2-dep-right
BWKS_373_B-89-1-12-arr-left,BWKS_373_B-89-1-12-dep-right,BWKS_373_B-90-1-12-arr-left,BWKS_373_B-90-1-12-dep-right
BWKS_373_B-89-1-12-arr-left,BWKS_373_B-89-1-12-dep-right,BWKS_373_B-69-1-2-arr-right,BWKS_373_B-69-1-2-dep-right
BWKS_373_B-90-1-12-arr-left,BWKS_373_B-90-1-12-dep-right,BWKS_373_B-69-1-2-arr-right,BWKS_373_B-69-1-2-dep-right
BWKS_374_B-73-1-2-arr-right,BWKS_374_B-73-1-2-dep-right,BWKS_374_B-89-1-12-arr-left,BWKS_374_B-89-1-12-dep-right
BWKS_374_B-73-1-2-arr-right,BWKS_374_B-73-1-2-dep-right,BWKS_374_B-90-1-12-arr-left,BWKS_374_B-90-1-12-dep-right
BWKS_374_B-73-1-2-arr-right,BWKS_374_B-73-1-2-dep-right,BWKS_374_B-69-1-2-arr-right,BWKS_374_B-69-1-2-dep-right
BWKS_374_B-89-1-12-arr-left,BWKS_374_B-89-1-12-dep-right,BWKS_374_B-90-1-12-arr-left,BWKS_374_B-90-1-12-dep-right
BWKS_374_B-89-1-12-arr-left,BWKS_374_B-89-1-12-dep-right,BWKS_374_B-69-1-2-arr-right,BWKS_374_B-69-1-2-dep-right
BWKS_374_B-90-1-12-arr-left,BWKS_374_B-90-1-12-dep-right,BWKS_374_B-69-1-2-arr-right,BWKS_374_B-69-1-2-dep-right
BCHS_335_B-73-1-2-arr-right,BCHS_335_B-73-1-2-dep-right,BCHS_335_B-90-1-1-arr-right,BCHS_335_B-90-1-1-dep-right
BCHS_335_B-73-1-2-arr-right,BCHS_335_B-73-1-2-dep-right,BCHS_335_B-89-1-2-arr-right,BCHS_335_B-89-1-2-dep-right
BCHS_335_B-73-1-2-arr-right,BCHS_335_B-73-1-2-dep-right,BCHS_335_B-90-1-2-arr-right,BCHS_335_B-90-1-2-dep-right
BCHS_335_B-73-1-2-arr-right,BCHS_335_B-73-1-2-dep-right,BCHS_335_B-69-1-2-arr-right,BCHS_335_B-69-1-2-dep-right
BCHS_335_B-73-1-2-arr-right,BCHS_335_B-73-1-2-dep-right,BCHS_335_B-89-1-1-arr-right,BCHS_335_B-89-1-1-dep-right
BCHS_335_B-90-1-1-arr-right,BCHS_335_B-90-1-1-dep-right,BCHS_335_B-89-1-2-arr-right,BCHS_335_B-89-1-2-dep-right
BCHS_335_B-90-1-1-arr-right,BCHS_335_B-90-1-1-dep-right,BCHS_335_B-90-1-2-arr-right,BCHS_335_B-90-1-2-dep-right
BCHS_335_B-90-1-1-arr-right,BCHS_335_B-90-1-1-dep-right,BCHS_335_B-69-1-2-arr-right,BCHS_335_B-69-1-2-dep-right
BCHS_335_B-90-1-1-arr-right,BCHS_335_B-90-1-1-dep-right,BCHS_335_B-89-1-1-arr-right,BCHS_335_B-89-1-1-dep-right
BCHS_335_B-89-1-2-arr-right,BCHS_335_B-89-1-2-dep-right,BCHS_335_B-90-1-2-arr-right,BCHS_335_B-90-1-2-dep-right
BCHS_335_B-89-1-2-arr-right,BCHS_335_B-89-1-2-dep-right,BCHS_335_B-69-1-2-arr-right,BCHS_335_B-69-1-2-dep-right
BCHS_335_B-89-1-2-arr-right,BCHS_335_B-89-1-2-dep-right,BCHS_335_B-89-1-1-arr-right,BCHS_335_B-89-1-1-dep-right
BCHS_335_B-90-1-2-arr-right,BCHS_335_B-90-1-2-dep-right,BCHS_335_B-69-1-2-arr-right,BCHS_335_B-69-1-2-dep-right
BCHS_335_B-90-1-2-arr-right,BCHS_335_B-90-1-2-dep-right,BCHS_335_B-89-1-1-arr-right,BCHS_335_B-89-1-1-dep-right
BCHS_335_B-69-1-2-arr-right,BCHS_335_B-69-1-2-dep-right,BCHS_335_B-89-1-1-arr-right,BCHS_335_B-89-1-1-dep-right
BSAP_303_B-73-1-2-arr-right,BSAP_303_B-73-1-2-dep-right,BSAP_303_B-90-1-2-arr-right,BSAP_303_B-90-1-2-dep-right
BSAP_303_B-73-1-2-arr-right,BSAP_303_B-73-1-2-dep-right,BSAP_303_B-82-2-2-arr-right,BSAP_303_B-82-2-2-dep-right
BSAP_303_B-73-1-2-arr-right,BSAP_303_B-73-1-2-dep-right,BSAP_303_B-89-1-2-arr-right,BSAP_303_B-89-1-2-dep-right
BSAP_303_B-73-1-2-arr-right,BSAP_303_B-73-1-2-dep-right,BSAP_303_B-82-1-2-arr-right,BSAP_303_B-82-1-2-dep-right
BSAP_303_B-73-1-2-arr-right,BSAP_303_B-73-1-2-dep-right,BSAP_303_B-69-1-2-arr-right,BSAP_303_B-69-1-2-dep-right
BSAP_303_B-90-1-2-arr-right,BSAP_303_B-90-1-2-dep-right,BSAP_303_B-82-2-2-arr-right,BSAP_303_B-82-2-2-dep-right
BSAP_303_B-90-1-2-arr-right,BSAP_303_B-90-1-2-dep-right,BSAP_303_B-89-1-2-arr-right,BSAP_303_B-89-1-2-dep-right
BSAP_303_B-90-1-2-arr-right,BSAP_303_B-90-1-2-dep-right,BSAP_303_B-82-1-2-arr-right,BSAP_303_B-82-1-2-dep-right
BSAP_303_B-90-1-2-arr-right,BSAP_303_B-90-1-2-dep-right,BSAP_303_B-69-1-2-arr-right,BSAP_303_B-69-1-2-dep-right
BSAP_303_B-82-2-2-arr-right,BSAP_303_B-82-2-2-dep-right,BSAP_303_B-89-1-2-arr-right,BSAP_303_B-89-1-2-dep-right
BSAP_303_B-82-2-2-arr-right,BSAP_303_B-82-2-2-dep-right,BSAP_303_B-82-1-2-arr-right,BSAP_303_B-82-1-2-dep-right
BSAP_303_B-82-2-2-arr-right,BSAP_303_B-82-2-2-dep-right,BSAP_303_B-69-1-2-arr-right,BSAP_303_B-69-1-2-dep-right
BSAP_303_B-89-1-2-arr-right,BSAP_303_B-89-1-2-dep-right,BSAP_303_B-82-1-2-arr-right,BSAP_303_B-82-1-2-dep-right
BSAP_303_B-89-1-2-arr-right,BSAP_303_B-89-1-2-dep-right,BSAP_303_B-69-1-2-arr-right,BSAP_303_B-69-1-2-dep-right
BSAP_303_B-82-1-2-arr-right,BSAP_303_B-82-1-2-dep-right,BSAP_303_B-69-1-2-arr-right,BSAP_303_B-69-1-2-dep-right
BZOS_255_B-73-1-2-arr-right,BZOS_255_B-73-1-2-dep-right,BZOS_255_B-69-1-2-arr-right,BZOS_255_B-69-1-2-dep-right
BZOS_255_B-73-1-2-arr-right,BZOS_255_B-73-1-2-dep-right,BZOS_255_B-82-2-2-arr-right,BZOS_255_B-82-2-2-dep-right
BZOS_255_B-73-1-2-arr-right,BZOS_255_B-73-1-2-dep-right,BZOS_255_B-90-1-2-arr-right,BZOS_255_B-90-1-2-dep-right
BZOS_255_B-73-1-2-arr-right,BZOS_255_B-73-1-2-dep-right,BZOS_255_B-89-1-2-arr-right,BZOS_255_B-89-1-2-dep-right
BZOS_255_B-73-1-2-arr-right,BZOS_255_B-73-1-2-dep-right,BZOS_255_B-82-1-2-arr-right,BZOS_255_B-82-1-2-dep-right
BZOS_255_B-69-1-2-arr-right,BZOS_255_B-69-1-2-dep-right,BZOS_255_B-82-2-2-arr-right,BZOS_255_B-82-2-2-dep-right
BZOS_255_B-69-1-2-arr-right,BZOS_255_B-69-1-2-dep-right,BZOS_255_B-90-1-2-arr-right,BZOS_255_B-90-1-2-dep-right
BZOS_255_B-69-1-2-arr-right,BZOS_255_B-69-1-2-dep-right,BZOS_255_B-89-1-2-arr-right,BZOS_255_B-89-1-2-dep-right
BZOS_255_B-69-1-2-arr-right,BZOS_255_B-69-1-2-dep-right,BZOS_255_B-82-1-2-arr-right,BZOS_255_B-82-1-2-dep-right
BZOS_255_B-82-2-2-arr-right,BZOS_255_B-82-2-2-dep-right,BZOS_255_B-90-1-2-arr-right,BZOS_255_B-90-1-2-dep-right
BZOS_255_B-82-2-2-arr-right,BZOS_255_B-82-2-2-dep-right,BZOS_255_B-89-1-2-arr-right,BZOS_255_B-89-1-2-dep-right
BZOS_255_B-82-2-2-arr-right,BZOS_255_B-82-2-2-dep-right,BZOS_255_B-82-1-2-arr-right,BZOS_255_B-82-1-2-dep-right
BZOS_255_B-90-1-2-arr-right,BZOS_255_B-90-1-2-dep-right,BZOS_255_B-89-1-2-arr-right,BZOS_255_B-89-1-2-dep-right
BZOS_255_B-90-1-2-arr-right,BZOS_255_B-90-1-2-dep-right,BZOS_255_B-82-1-2-arr-right,BZOS_255_B-82-1-2-dep-right
BZOS_255_B-89-1-2-arr-right,BZOS_255_B-89-1-2-dep-right,BZOS_255_B-82-1-2-arr-right,BZOS_255_B-82-1-2-dep-right
BOLS_431_B-73-1-2-arr-right,BOLS_431_B-73-1-2-dep-right,BOLS_431_B-69-1-2-arr-right,BOLS_431_B-69-1-2-dep-right
BZOS_256_B-82-2-1-arr-right,BZOS_256_B-82-2-1-dep-right,BZOS_256_B-69-1-1-arr-right,BZOS_256_B-69-1-1-dep-right
BZOS_256_B-82-2-1-arr-right,BZOS_256_B-82-2-1-dep-right,BZOS_256_B-89-1-1-arr-right,BZOS_256_B-89-1-1-dep-right
BZOS_256_B-82-2-1-arr-right,BZOS_256_B-82-2-1-dep-right,BZOS_256_B-90-1-1-arr-right,BZOS_256_B-90-1-1-dep-right
BZOS_256_B-82-2-1-arr-right,BZOS_256_B-82-2-1-dep-right,BZOS_256_B-73-1-1-arr-right,BZOS_256_B-73-1-1-dep-right
BZOS_256_B-82-2-1-arr-right,BZOS_256_B-82-2-1-dep-right,BZOS_256_B-82-1-1-arr-right,BZOS_256_B-82-1-1-dep-right
BZOS_256_B-69-1-1-arr-right,BZOS_256_B-69-1-1-dep-right,BZOS_256_B-89-1-1-arr-right,BZOS_256_B-89-1-1-dep-right
BZOS_256_B-69-1-1-arr-right,BZOS_256_B-69-1-1-dep-right,BZOS_256_B-90-1-1-arr-right,BZOS_256_B-90-1-1-dep-right
BZOS_256_B-69-1-1-arr-right,BZOS_256_B-69-1-1-dep-right,BZOS_256_B-73-1-1-arr-right,BZOS_256_B-73-1-1-dep-right
BZOS_256_B-69-1-1-arr-right,BZOS_256_B-69-1-1-dep-right,BZOS_256_B-82-1-1-arr-right,BZOS_256_B-82-1-1-dep-right
BZOS_256_B-89-1-1-arr-right,BZOS_256_B-89-1-1-dep-right,BZOS_256_B-90-1-1-arr-right,BZOS_256_B-90-1-1-dep-right
BZOS_256_B-89-1-1-arr-right,BZOS_256_B-89-1-1-dep-right,BZOS_256_B-73-1-1-arr-right,BZOS_256_B-73-1-1-dep-right
BZOS_256_B-89-1-1-arr-right,BZOS_256_B-89-1-1-dep-right,BZOS_256_B-82-1-1-arr-right,BZOS_256_B-82-1-1-dep-right
BZOS_256_B-90-1-1-arr-right,BZOS_256_B-90-1-1-dep-right,BZOS_256_B-73-1-1-arr-right,BZOS_256_B-73-1-1-dep-right
BZOS_256_B-90-1-1-arr-right,BZOS_256_B-90-1-1-dep-right,BZOS_256_B-82-1-1-arr-right,BZOS_256_B-82-1-1-dep-right
BZOS_256_B-73-1-1-arr-right,BZOS_256_B-73-1-1-dep-right,BZOS_256_B-82-1-1-arr-right,BZOS_256_B-82-1-1-dep-right
BWKS_365_A-90-1-12-arr-left,BWKS_365_A-90-1-12-dep-right,BWKS_365_A-89-1-12-arr-left,BWKS_365_A-89-1-12-dep-right
BGWD_202_B-82-2-1-arr-right,BGWD_202_B-82-2-1-dep-right,BGWD_202_B-82-1-2-arr-left,BGWD_202_B-82-1-2-dep-left
BGWD_202_B-82-2-1-arr-right,BGWD_202_B-82-2-1-dep-right,BGWD_202_B-82-2-2-arr-left,BGWD_202_B-82-2-2-dep-left
BGWD_202_B-82-2-1-arr-right,BGWD_202_B-82-2-1-dep-right,BGWD_202_B-82-1-1-arr-right,BGWD_202_B-82-1-1-dep-right
BGWD_202_B-82-1-2-arr-left,BGWD_202_B-82-1-2-dep-left,BGWD_202_B-82-2-2-arr-left,BGWD_202_B-82-2-2-dep-left
BGWD_202_B-82-1-2-arr-left,BGWD_202_B-82-1-2-dep-left,BGWD_202_B-82-1-1-arr-right,BGWD_202_B-82-1-1-dep-right
BGWD_202_B-82-2-2-arr-left,BGWD_202_B-82-2-2-dep-left,BGWD_202_B-82-1-1-arr-right,BGWD_202_B-82-1-1-dep-right
BGWD_201_B-82-2-1-arr-right,BGWD_201_B-82-2-1-dep-right,BGWD_201_B-82-1-1-arr-right,BGWD_201_B-82-1-1-dep-right
BNIS_423_B-82-2-1-arr-right,BNIS_423_B-82-2-1-dep-right,BNIS_423_B-82-1-1-arr-right,BNIS_423_B-82-1-1-dep-right
BGRI_822_B-82-1-2-arr-right,BGRI_822_B-82-1-2-dep-right,BGRI_822_B-82-1-1-arr-left,BGRI_822_B-82-1-1-dep-left
BGRI_822_B-82-1-2-arr-right,BGRI_822_B-82-1-2-dep-right,BGRI_822_B-82-2-2-arr-right,BGRI_822_B-82-2-2-dep-right
BGRI_822_B-82-1-2-arr-right,BGRI_822_B-82-1-2-dep-right,BGRI_822_B-82-2-1-arr-left,BGRI_822_B-82-2-1-dep-left
BGRI_822_B-82-1-1-arr-left,BGRI_822_B-82-1-1-dep-left,BGRI_822_B-82-2-2-arr-right,BGRI_822_B-82-2-2-dep-right
BGRI_822_B-82-1-1-arr-left,BGRI_822_B-82-1-1-dep-left,BGRI_822_B-82-2-1-arr-left,BGRI_822_B-82-2-1-dep-left
BGRI_822_B-82-2-2-arr-right,BGRI_822_B-82-2-2-dep-right,BGRI_822_B-82-2-1-arr-left,BGRI_822_B-82-2-1-dep-left
BGRI_821_B-82-1-2-arr-left,BGRI_821_B-82-1-2-dep-left,BGRI_821_B-82-1-1-arr-right,BGRI_821_B-82-1-1-dep-right
BGRI_821_B-82-1-2-arr-left,BGRI_821_B-82-1-2-dep-left,BGRI_821_B-82-2-1-arr-right,BGRI_821_B-82-2-1-dep-right
BGRI_821_B-82-1-2-arr-left,BGRI_821_B-82-1-2-dep-left,BGRI_821_B-82-2-2-arr-left,BGRI_821_B-82-2-2-dep-left
BGRI_821_B-82-1-1-arr-right,BGRI_821_B-82-1-1-dep-right,BGRI_821_B-82-2-1-arr-right,BGRI_821_B-82-2-1-dep-right
BGRI_821_B-82-1-1-arr-right,BGRI_821_B-82-1-1-dep-right,BGRI_821_B-82-2-2-arr-left,BGRI_821_B-82-2-2-dep-left
BGRI_821_B-82-2-1-arr-right,BGRI_821_B-82-2-1-dep-right,BGRI_821_B-82-2-2-arr-left,BGRI_821_B-82-2-2-dep-left
BBAB_841_B-82-2-2-arr-left,BBAB_841_B-82-2-2-dep-left,BBAB_841_B-82-2-1-arr-right,BBAB_841_B-82-2-1-dep-right
BBAB_841_B-82-2-2-arr-left,BBAB_841_B-82-2-2-dep-left,BBAB_841_B-82-1-1-arr-right,BBAB_841_B-82-1-1-dep-right
BBAB_841_B-82-2-2-arr-left,BBAB_841_B-82-2-2-dep-left,BBAB_841_B-82-1-2-arr-left,BBAB_841_B-82-1-2-dep-left
BBAB_841_B-82-2-1-arr-right,BBAB_841_B-82-2-1-dep-right,BBAB_841_B-82-1-1-arr-right,BBAB_841_B-82-1-1-dep-right
BBAB_841_B-82-2-1-arr-right,BBAB_841_B-82-2-1-dep-right,BBAB_841_B-82-1-2-arr-left,BBAB_841_B-82-1-2-dep-left
BBAB_841_B-82-1-1-arr-right,BBAB_841_B-82-1-1-dep-right,BBAB_841_B-82-1-2-arr-left,BBAB_841_B-82-1-2-dep-left
BBAB_842_B-82-2-2-arr-right,BBAB_842_B-82-2-2-dep-right,BBAB_842_B-82-1-2-arr-right,BBAB_842_B-82-1-2-dep-right
BBAB_842_B-82-2-2-arr-right,BBAB_842_B-82-2-2-dep-right,BBAB_842_B-82-2-1-arr-left,BBAB_842_B-82-2-1-dep-left
BBAB_842_B-82-2-2-arr-right,BBAB_842_B-82-2-2-dep-right,BBAB_842_B-82-1-1-arr-left,BBAB_842_B-82-1-1-dep-left
BBAB_842_B-82-1-2-arr-right,BBAB_842_B-82-1-2-dep-right,BBAB_842_B-82-2-1-arr-left,BBAB_842_B-82-2-1-dep-left
BBAB_842_B-82-1-2-arr-right,BBAB_842_B-82-1-2-dep-right,BBAB_842_B-82-1-1-arr-left,BBAB_842_B-82-1-1-dep-left
BBAB_842_B-82-2-1-arr-left,BBAB_842_B-82-2-1-dep-left,BBAB_842_B-82-1-1-arr-left,BBAB_842_B-82-1-1-dep-left
BPDH_897_B-82-2-12-arr-right,BPDH_897_B-82-2-12-dep-left,BPDH_897_B-82-2-12-arr-left,BPDH_897_B-82-2-12-dep-left
BPDH_897_B-82-2-12-arr-right,BPDH_897_B-82-2-12-dep-left,BPDH_897_B-82-2-12-arr-right,BPDH_897_B-82-2-12-dep-right
BPDH_897_B-82-2-12-arr-right,BPDH_897_B-82-2-12-dep-left,BPDH_897_B-82-1-12-arr-right,BPDH_897_B-82-1-12-dep-right
BPDH_897_B-82-2-12-arr-right,BPDH_897_B-82-2-12-dep-left,BPDH_897_B-82-1-12-arr-right,BPDH_897_B-82-1-12-dep-left
BPDH_897_B-82-2-12-arr-right,BPDH_897_B-82-2-12-dep-left,BPDH_897_B-82-1-12-arr-left,BPDH_897_B-82-1-12-dep-left
BPDH_897_B-82-2-12-arr-left,BPDH_897_B-82-2-12-dep-left,BPDH_897_B-82-2-12-arr-right,BPDH_897_B-82-2-12-dep-right
BPDH_897_B-82-2-12-arr-left,BPDH_897_B-82-2-12-dep-left,BPDH_897_B-82-1-12-arr-right,BPDH_897_B-82-1-12-dep-right
BPDH_897_B-82-2-12-arr-left,BPDH_897_B-82-2-12-dep-left,BPDH_897_B-82-1-12-arr-right,BPDH_897_B-82-1-12-dep-left
BPDH_897_B-82-2-12-arr-left,BPDH_897_B-82-2-12-dep-left,BPDH_897_B-82-1-12-arr-left,BPDH_897_B-82-1-12-dep-left
BPDH_897_B-82-2-12-arr-right,BPDH_897_B-82-2-12-dep-right,BPDH_897_B-82-1-12-arr-right,BPDH_897_B-82-1-12-dep-right
BPDH_897_B-82-2-12-arr-right,BPDH_897_B-82-2-12-dep-right,BPDH_897_B-82-1-12-arr-right,BPDH_897_B-82-1-12-dep-left
BPDH_897_B-82-2-12-arr-right,BPDH_897_B-82-2-12-dep-right,BPDH_897_B-82-1-12-arr-left,BPDH_897_B-82-1-12-dep-left
BPDH_897_B-82-1-12-arr-right,BPDH_897_B-82-1-12-dep-right,BPDH_897_B-82-1-12-arr-right,BPDH_897_B-82-1-12-dep-left
BPDH_897_B-82-1-12-arr-right,BPDH_897_B-82-1-12-dep-right,BPDH_897_B-82-1-12-arr-left,BPDH_897_B-82-1-12-dep-left
BPDH_897_B-82-1-12-arr-right,BPDH_897_B-82-1-12-dep-left,BPDH_897_B-82-1-12-arr-left,BPDH_897_B-82-1-12-dep-left
BPDH_896_B-82-2-12-arr-left,BPDH_896_B-82-2-12-dep-right,BPDH_896_B-82-1-12-arr-left,BPDH_896_B-82-1-12-dep-right
BNIS_424_B-82-2-2-arr-right,BNIS_424_B-82-2-2-dep-right,BNIS_424_B-82-1-2-arr-right,BNIS_424_B-82-1-2-dep-right
BPDH_898_A-82-2-12-arr-right,BPDH_898_A-82-2-12-dep-left,BPDH_898_A-82-1-12-arr-right,BPDH_898_A-82-1-12-dep-left
